att1,att2,att3,att4,att5,att6,__target__
0.5,0.0,0.0,0.2559346730617448,0.16000405283779912,0.019074896617332155,0
0.5,0.0,0.0,0.2325906138060834,0.10212349529938,0.01419889739749407,0
0.5,0.0,0.0,0.18501457106429486,0.10247553331219571,0.013928540003405257,0
0.5,0.0,0.0,0.23667354744702815,0.14157435640344523,0.015218891757175751,0
0.5,0.0,0.0,0.1740938619391658,0.04931128069497862,0.01109500908395398,0
0.5,0.0,0.0,0.21583388986703902,0.12349061618229558,0.009675847043130792,0
0.5,0.0,0.0,0.253991864489102,0.11281924053100012,0.011724342286987901,0
0.5,0.0,0.0,0.22318013478234464,0.05360375976428166,0.012965066527893272,0
0.5,0.0,0.0,0.2786564264464816,0.1319180126227221,0.027156175468862988,0
0.5,0.0,0.0,0.26798615748892,0.09455972853106907,0.028368637251587604,0
0.5,0.0,0.0,0.2636527836804079,0.10051679827311369,0.03161575391205781,0
0.5,0.0,0.0,0.1944933519519155,0.10978180897570355,0.011320729419016724,0
0.5,0.0,0.0,0.23579321231254927,0.088688157165908,0.009747498755340988,0
0.5,0.0,0.0,0.18878635176977723,0.15656379565156137,0.021611152263973938,0
0.5,0.0,0.0,0.2678647319531297,0.105322691422506,0.011182161456467292,0
0.5,0.0,0.0,0.18690425596502944,0.08510707912362672,0.00746927024055551,0
0.5,0.0,0.0,0.21715439256875724,0.06768999879275223,0.004259330138321485,0
0.5,0.0,0.0,0.21445267439742574,0.06321444413421691,0.010242896740011548,0
0.5,0.0,0.0,0.24049845182441865,0.10216170962678733,0.01600123053179347,0
0.5,0.0,0.0,0.2227399672151053,0.08974785953676234,0.011969913549962102,0
0.5,0.0,0.0,0.2563141278610892,0.10454488505501167,0.020921007450471495,0
0.5,0.0,0.0,0.25649626616477444,0.11621794228504971,0.02417423292681185,0
0.5,0.0,0.0,0.20692429117843486,0.14057610069324109,0.01800556479295774,0
0.5,0.0,0.0,0.21583388986703902,0.12786573285166142,0.013211597956469171,0
0.5,0.0,0.0,0.22800679983000433,0.1252647075026289,0.020155759406365027,0
0.5,0.0,0.0,0.21357233926294697,0.08958959853758218,0.013279494034381648,0
0.5,0.0,0.0,0.2526106490194888,0.11100588946358168,0.0068013631453672126,0
0.5,0.0,0.0,0.2325906138060834,0.20129902012601705,0.025384058538141876,0
0.5,0.0,0.0,0.2831795276546657,0.0889537926550919,0.022334825695338924,0
0.5,0.0,0.0,0.2543106065205512,0.1070624604846373,0.023168987387610314,0
0.5,0.0,0.0,0.27162892356262525,0.11563599670689974,0.015529575798465556,0
0.5,0.0,0.0,0.1958138546536336,0.09887466293250302,0.008298051598580674,0
0.5,0.0,0.0,0.2758939955072553,0.13967226474541322,0.018207532306033454,0
0.5,0.0,0.0,0.23867706878756595,0.14539140968337924,0.019580595516945527,0
0.5,0.0,0.0,0.23246918827029328,0.1059524861418497,0.01004430971800714,0
0.5,0.0,0.0,0.19343087851375143,0.05293462759774167,0.01565971878721357,0
0.5,0.0,0.0,0.2232408475502398,0.04088507801080565,0.010284328427204163,0
0.5,0.0,0.0,0.26189970250743727,0.14264869464978722,0.026795212446398396,0
0.5,0.0,0.0,0.22894784773237817,0.09215410483436041,0.02420939859658085,0
0.5,0.0,0.0,0.22129044988161004,0.09116524377396253,0.012477509845324638,0
0.5,0.0,0.0,0.20862424867949725,0.08723611867912164,0.00638007959062844,0
0.5,0.0,0.0,0.25173031388500994,0.12959713855637106,0.011042706269767522,0
0.5,0.0,0.0,0.1854547386315342,0.06791904459321695,0.012096175936838873,0
0.5,0.0,0.0,0.23315220690911304,0.12288699933677306,0.014265395671634179,0
0.5,0.0,0.0,0.22361271325359725,0.11868113470049609,0.019424956543503357,0
0.5,0.0,0.0,0.18909750470523953,0.0942575104168124,0.016241807870330284,0
0.5,0.0,0.0,0.24821656244308174,0.08470673989624307,0.019737673056179232,0
0.5,0.0,0.0,0.24508226580049794,0.11704421939462735,0.020295764204675663,0
0.5,0.0,0.0,0.21213041102543864,0.10544829718405117,0.010502225887374634,0
0.5,0.0,0.0,0.23579321231254927,0.05223762228222759,0.01122619504607289,0
0.5,0.0,0.0,0.20316009956893932,0.04759150881600656,0.004637810111019794,0
0.5,0.0,0.0,0.1980146924898306,0.014986310052729572,0.003608725642545183,0
0.5,0.0,0.0,0.2364155181834739,0.1528750817643568,0.026052230623646352,0
0.5,0.0,0.0,0.2688664926233987,0.08581920064258837,0.010641368014204927,0
0.5,0.0,0.0,0.23623337987978862,0.05168205942364646,0.010012977958505743,0
0.5,0.0,0.0,0.20830550664804803,0.09372470662716047,0.010488389219350205,0
0.5,0.0,0.0,0.2818590249529475,0.09220126173819997,0.016912783254607208,0
0.5,0.0,0.0,0.27991621638030467,0.1719562018035482,0.027618787412300328,0
0.5,0.0,0.0,0.2564355533968793,0.14911755383323297,0.027332510257902374,0
0.5,0.0,0.0,0.19487280675125976,0.037760848367674966,0.010393653353348676,0
0.5,0.0,0.0,0.21940835407686238,0.13512243584423678,0.012060292936114466,0
0.5,0.0,0.0,0.193992471616781,0.09240881286245378,0.0073836613080128935,0
0.5,0.0,0.0,0.2418189545261369,0.15225025985212862,0.012324162547807835,0
0.5,0.0,0.0,0.2618389897395423,0.08964622072769275,0.019800436670237596,0
0.5,0.0,0.0,0.2635465363365916,0.1533525136293236,0.05134723516483818,0
0.5,0.0,0.0,0.24320016999575006,0.10684645417555778,0.020412900005215347,0
0.5,0.0,0.0,0.26742456438589035,0.12676071718869636,0.019445098790920844,0
0.5,0.0,0.0,0.2576953433307024,0.10849460774296162,0.008017684741705198,0
0.5,0.0,0.0,0.26472284621455894,0.09627943683722298,0.013163153945523663,0
0.5,0.0,0.0,0.18007406957683197,0.1571995944704052,0.04076534438268409,0
0.5,0.0,0.0,0.17058769959322442,0.11323860215832968,0.03614820354979855,0
0.5,0.0,0.0,0.2091858417825268,0.027788180370693062,0.012217061770617784,0
0.5,0.0,0.0,0.20774391354501848,0.05972971422979854,0.016611227459020748,0
0.5,0.0,0.0,0.24608402647076671,0.0767473382890982,0.007211629242050307,0
0.5,0.0,0.0,0.2814795701536033,0.1300030580644667,0.01686861760808481,0
0.5,0.0,0.0,0.22506223058709252,0.08536138452387135,0.006067740888438241,0
0.5,0.0,0.0,0.24502155303260276,0.05694691300248433,0.016977778370403977,0
0.5,0.0,0.0,0.24966607977657698,0.1039404982720238,0.015814153787846782,0
0.5,0.0,0.0,0.22631443142492866,0.1152650916943603,0.025272471659617355,0
0.5,0.0,0.0,0.1968156153239026,0.10954635644788979,0.009418009334410688,0
0.5,0.0,0.0,0.2335316617084572,0.10978460617970597,0.016456329280109275,0
0.5,0.0,0.0,0.224561350251958,0.09417540259023499,0.013928538833728698,0
0.5,0.0,0.0,0.2185356080383704,0.07203914243404455,0.006472621934357426,0
0.5,0.0,0.0,0.24269170056462885,0.1582966776583834,0.029416845508347462,0
0.5,0.0,0.0,0.2654817558132475,0.10796582316815166,0.017889024210257027,0
0.5,0.0,0.0,0.25110800801408534,0.12261361502741064,0.01578760368965084,0
0.5,0.0,0.0,0.2698075405257725,0.07693179128939241,0.013187880392141029,0
0.5,0.0,0.0,0.25122943354987565,0.09256123222600243,0.01863752296650901,0
0.5,0.0,0.0,0.25110800801408534,0.16315080138587904,0.011933077474838832,0
0.5,0.0,0.0,0.26798615748892,0.15878735386048307,0.02684055048694225,0
0.5,0.0,0.0,0.22185963208062662,0.10524493480215454,0.016049391759950196,0
0.5,0.0,0.0,0.21483212919677003,0.22458981917057974,0.021261364108771708,0
0.5,0.0,0.0,0.2838625462934855,0.19004368575732739,0.04047301571293019,0
0.5,0.0,0.0,0.16744581385465357,0.07416487620299111,0.00561694028305082,0
0.5,0.0,0.0,0.30476291664136956,0.22612342158316542,0.04431397208482069,0
0.5,0.0,0.0,0.240938619391658,0.083358212084841,0.01733071769312811,0
0.5,0.0,0.0,0.21589460263493407,0.10313723452264817,0.009123565423932887,0
0.5,0.0,0.0,0.17297067573310668,0.08180305142322625,0.014249523872402765,0
0.0,0.3333333333333333,0.0,1.0,0.8786820343265106,0.853946292797376,0
0.5,0.0,0.0,0.2430635662679861,0.15023563017852268,0.024274805817259153,0
0.5,0.0,0.0,0.18602392083055067,0.05500953136668371,0.0009571483277463003,0
0.5,0.0,0.0,0.2268760245279583,0.11816954304119605,0.01806872200906504,0
0.5,0.0,0.0,0.250667840446846,0.09258122234551508,0.01358994357070906,0
0.5,0.0,0.0,0.2726306842328942,0.08713007921830077,0.022063094119737302,0
0.5,0.0,0.0,0.23534545564932302,0.15909881828797007,0.02615629457214194,0
0.5,0.0,0.0,0.21827757877481635,0.06562844531564009,0.022034712240493772,0
0.5,0.0,0.0,0.24608402647076671,0.15057861966020913,0.011387027212951031,0
0.5,0.0,0.0,0.2586363912330764,0.16975313523303853,0.014050409736000443,0
0.5,0.0,0.0,0.2817983121850526,0.11245849304208572,0.019860573230427836,0
0.5,0.0,0.0,0.3070851800133568,0.1201821313209721,0.03457201165374179,0
0.5,0.0,0.0,0.24370105033088454,0.09530404615064506,0.027393838946609277,0
0.5,0.0,0.0,0.240938619391658,0.06629294373009512,0.012307643577138972,0
0.5,0.0,0.0,0.2153330095319045,0.1305447479213791,0.011902321736100159,0
0.5,0.0,0.0,0.2637817983121851,0.09034720287616992,0.02199827060299124,0
0.5,0.0,0.0,0.2570730374597778,0.09155109546243431,0.007906287418967003,0
0.5,0.0,0.0,0.23867706878756595,0.09613250592698211,0.019305914206753223,0
0.5,0.0,0.0,0.23026835043409638,0.11020057725672971,0.0069114595937616085,0
0.5,0.0,0.0,0.28436342662861996,0.11684677634847325,0.032491626053276226,0
0.5,0.0,0.0,0.20774391354501848,0.05871127768162707,0.010369666801844585,0
0.5,0.0,0.0,0.23208214437496197,0.1340603954064005,0.018301311744191404,0
0.5,0.0,0.0,0.20974743488555647,0.05396641443774305,0.005051110569353002,0
0.5,0.0,0.0,0.2040404347034181,0.08633904264096627,0.0225475617962434,0
0.5,0.0,0.0,0.23949669115414965,0.07292418201861343,0.022094982283899563,0
0.5,0.0,0.0,0.21194827272175337,0.035703780306071874,0.01172957712388452,0
0.5,0.0,0.0,0.25016696011171147,0.1305019069055332,0.018106781959474624,0
0.5,0.0,0.0,0.22229979964786595,0.09879903246973924,0.007897779401849428,0
0.5,0.0,0.0,0.2912087912087911,0.15432911926309448,0.020475975943368894,0
0.0,0.3333333333333333,0.0,0.9015238904741667,0.7673034527478325,0.4916196917308861,0
0.5,0.0,0.0,0.27677433064173396,0.11327206971530873,0.02569052315939253,0
0.5,0.0,0.0,0.20862424867949725,0.0346648168012561,0.011748566989473196,0
0.5,0.0,0.0,0.20246190273814582,0.04647566458300172,0.00875724085766989,0
0.5,0.0,0.0,0.23057950336955868,0.1013901545864197,0.02128100275061639,0
0.5,0.0,0.0,0.226564871592496,0.05272533175280948,0.009782022065028892,0
0.5,0.0,0.0,0.2749529476048812,0.09663369283503055,0.031618882114992024,0
0.5,0.0,0.0,0.2775939530083177,0.24885808561378273,0.01721997745959357,0
0.5,0.0,0.0,0.16808329791755203,0.12352484661309357,0.017411819699506614,0
0.5,0.0,0.0,0.337775484184324,0.14174748637844659,0.05064994157647574,0
0.5,0.0,0.0,0.22418189545261363,0.13845662531506778,0.010258706059175358,0
0.5,0.0,0.0,0.23529233197741478,0.14532760376480786,0.010471971194805231,0
0.5,0.0,0.0,0.29076862364155176,0.10593332953262072,0.031332009253065396,0
0.5,0.0,0.0,0.2173365308724425,0.048941986193834656,0.01780863987699686,0
0.5,0.0,0.0,0.21526470766802255,0.06140675104762177,0.012435674254003428,0
0.5,0.0,0.0,0.2696785258939955,0.17250413592394087,0.030080309107065377,0
0.5,0.0,0.0,0.17755448970918586,0.041579589859115605,0.0,0
0.5,0.0,0.0,0.2189150628377148,0.04037660848324591,0.0035238115927139933,0
0.5,0.0,0.0,0.20698500394632993,0.08073225912741273,0.01022552721179394,0
0.5,0.0,0.0,0.24972679254447214,0.11904365516467456,0.02460674958407663,0
0.5,0.0,0.0,0.19475138121546967,0.026710762374489664,0.006314077149631722,0
0.5,0.0,0.0,0.24370105033088454,0.0781563379779376,0.025673241443077022,0
0.5,0.0,0.0,0.2706878756602514,0.10104786440573385,0.014347666257413306,0
0.5,0.0,0.0,0.2200382490437739,0.13830167010243616,0.017083199090393648,0
0.5,0.0,0.0,0.22229221055187903,0.049937013817601475,0.013083944353696244,0
0.0,0.3333333333333333,0.0,0.8341175399186449,0.624674840044962,0.722752275802226,0
0.5,0.0,0.0,0.20968672211766132,0.03466108719591955,0.010761768148937955,0
0.5,0.0,0.0,0.2576953433307024,0.07364653169766502,0.01173175795451559,0
0.5,0.0,0.0,0.26372108554428997,0.11449077476822257,0.014629591901382834,0
0.5,0.0,0.0,0.208176492016271,0.10407518788293052,0.018189707647804868,0
0.5,0.0,0.0,0.25475077408779073,0.08490578639014602,0.02032610543223477,0
0.5,0.0,0.0,0.23202902070305395,0.1089628003583445,0.014937254270184568,0
0.5,0.0,0.0,0.24752595470827504,0.17574931638559232,0.01327080615299495,0
0.5,0.0,0.0,0.24269928966061555,0.06930638007833007,0.010872306892514127,0
0.5,0.0,0.0,0.24326088276364521,0.08491752617058064,0.006481110365746287,0
0.5,0.0,0.0,0.19512324691882701,0.07141347994788645,0.010122690345742319,0
0.0,0.3333333333333333,0.0,0.2784135753749014,0.21826949434512374,0.11743722653897898,1
0.0,0.3333333333333333,0.0,0.2830581021188756,0.2127272725603138,0.13149635165771198,1
0.0,0.3333333333333333,0.0,0.2320441988950276,0.30593299895396586,0.12130289975213025,1
0.0,0.5,0.2,0.33785137514419283,0.24895982331390293,0.24994325546927226,1
0.0,0.5,0.2,0.31845364580171204,0.2633727489280051,0.2465291736285638,1
0.0,0.3333333333333333,0.0,0.20530022463724115,0.2012829362030029,0.10097762238271071,1
0.0,0.3333333333333333,0.0,0.40764070183959683,0.3248824173047076,0.2735811507619592,1
0.0,0.3333333333333333,0.0,0.35014571064294825,0.18390084917674515,0.16897008153162538,1
0.0,0.5,0.2,0.3557312852892963,0.16862018991192762,0.09619125634373298,1
0.0,0.3333333333333333,0.0,0.23579321231254927,0.06372638897584038,0.0469603290792334,1
0.0,0.5,0.2,0.31657154999696435,0.184349150563666,0.18450570981676812,1
0.0,0.5,0.2,0.3570517879910145,0.2748751413956604,0.256163288243118,1
0.0,0.5,0.2,0.34876449517333485,0.15764771926616428,0.13829780699925384,1
0.0,0.5,0.2,0.30151478355898237,0.21314895106368598,0.1384013784184619,1
0.0,0.3333333333333333,0.0,0.29617205998421475,0.10561565615988575,0.11087563277450506,1
0.0,0.3333333333333333,0.0,0.23529233197741478,0.12610230763749924,0.08882205571719784,1
0.0,0.3333333333333333,0.0,0.2164106611620423,0.2048850356571814,0.13662514202452833,1
0.0,0.3333333333333333,0.0,0.28920526986825335,0.13088725707510546,0.11942828040412956,1
0.0,0.3333333333333333,0.0,0.23573249954465433,0.07411215314573245,0.08670197054757435,1
0.0,0.3333333333333333,0.0,0.22029627830732795,0.285647414173146,0.13605185862602548,1
0.0,0.3333333333333333,0.0,0.27771537854410777,0.13845529028588474,0.0995272557541832,1
0.0,0.3333333333333333,0.0,0.22600327848946633,0.0808893970068038,0.07327714486962851,1
0.0,0.3333333333333333,0.0,0.2858205330581022,0.09761632375924104,0.09153834571274638,1
0.0,0.5,0.2,0.2614595349401979,0.12074951872374545,0.10833440016652528,1
0.0,0.3333333333333333,0.0,0.3086029992107339,0.18816920589335007,0.10835637030970542,1
0.0,0.3333333333333333,0.0,0.28914455710035813,0.14718159905401956,0.10997827971367855,1
0.0,0.3333333333333333,0.0,0.3012567542954283,0.20269921144770714,0.1318347929591884,1
0.0,0.3333333333333333,0.0,0.26271932487402094,0.10655536130449274,0.09608007544215019,1
0.0,0.5,0.2,0.3220356991075223,0.2013825194909494,0.166523036520034,1
0.0,0.3333333333333333,0.0,0.24966607977657698,0.09748416999741731,0.07987755802134391,1
0.0,0.3333333333333333,0.0,0.28920526986825335,0.1386745599996339,0.0899265887621941,1
0.0,0.5,0.2,0.33294881913666435,0.1650784351895498,0.1491577079600785,1
0.0,0.3333333333333333,0.0,0.2472831036366948,0.09854143541023927,0.08626055458012302,1
0.0,0.5,0.2,0.2566935826604336,0.2402785311647271,0.1851975514993244,1
0.0,0.3333333333333333,0.0,0.2066662619148807,0.06650503677902986,0.07259866507365179,1
0.0,0.6666666666666666,0.8,0.42169570760730984,0.26124913425299995,0.18472118154194736,1
0.0,0.6666666666666666,0.4,0.2783452735110193,0.23394179042487268,0.1552220958116819,1
0.0,0.5,0.2,0.2900248922348371,0.24882639103206788,0.20543010048631646,1
0.0,0.3333333333333333,0.0,0.32542043591767345,0.1839541443893679,0.14260913334215952,1
0.0,0.3333333333333333,0.0,0.21074919555582536,0.0739171470576109,0.07382966717751607,1
0.0,0.5,0.2,0.3096654726488981,0.24403930130958099,0.23605687428834682,1
0.0,0.3333333333333333,0.0,0.17717503490984157,0.20814632123278662,0.07242458173655741,1
0.0,0.5,0.2,0.3276819865217655,0.2641059907499148,0.21511150868068804,1
0.0,0.3333333333333333,0.0,0.33878483395057973,0.10221744179744265,0.07037557036780721,1
0.0,0.3333333333333333,0.0,0.2775939530083177,0.13949681789436957,0.13280654609215145,1
0.0,0.5,0.2,0.41284682168660075,0.14997849225604318,0.16930794967547416,1
0.0,0.5,0.2,0.27056645012446107,0.10773323141715846,0.09561923388382865,1
0.0,0.3333333333333333,0.0,0.31889381336895156,0.19652584578707774,0.17665187554300849,1
0.0,0.3333333333333333,0.0,0.2379257482848643,0.07103473428776431,0.05321185591930416,1
0.0,0.3333333333333333,0.0,0.24822415153906865,0.1059083736696391,0.08202070705424873,1
0.0,0.3333333333333333,0.0,0.25204905591645915,0.1006993017069817,0.08154436351408176,1
0.0,0.3333333333333333,0.0,0.23246159917430637,0.017954715654712638,0.031149464587977668,1
0.0,0.3333333333333333,0.0,0.29899520369133625,0.18678610859611944,0.12353481154182122,1
0.0,0.3333333333333333,0.0,0.23191518426325053,0.23256883652397423,0.12217453421780121,1
0.0,0.3333333333333333,0.0,0.261717564203752,0.11213196185667645,0.08708476755282653,1
0.0,0.3333333333333333,0.0,0.3573705300224638,0.24116677764479375,0.22138508431244494,1
0.0,0.5,0.2,0.30414061077044496,0.1212132612418516,0.16786023006589804,1
0.0,0.5,0.2,0.27753324024042253,0.23465949222454643,0.199477371397827,1
0.0,0.5,0.2,0.22211766134418068,0.13774278026636722,0.12690761397457923,1
0.0,0.3333333333333333,0.0,0.25575253475805954,0.10296553846788065,0.060546289221290905,1
0.0,0.3333333333333333,0.0,0.34864306963754477,0.14857436648326872,0.11846637012973746,1
0.0,0.5,0.2,0.34506101633173447,0.17025566423391628,0.1587901307345062,1
0.0,0.3333333333333333,0.0,0.2807282496509015,0.10476530614313548,0.05251670947649968,1
0.0,0.5,0.2,0.30470220387347463,0.17033314537205532,0.16417113492583124,1
0.0,0.5,0.2,0.2924002792787323,0.10134614806890616,0.12709854061933196,1
0.0,0.5,0.2,0.3287444599599297,0.21287132856644092,0.15748535862613514,1
0.0,0.3333333333333333,0.0,0.29234715560682406,0.13096699151646882,0.09272264649913795,1
0.0,0.5,0.2,0.2740194887984943,0.14378992562820844,0.11246734615259524,1
0.0,0.5,0.2,0.3858751745492077,0.43978342040537305,0.32795032092637916,1
0.0,0.3333333333333333,0.0,0.2902070305385223,0.09550887777100764,0.10993288388541023,1
0.0,0.5,0.2,0.2813657337137999,0.14703804456679181,0.12176839027390479,1
0.0,0.5,0.2,0.279164895877603,0.12241083186452455,0.0815551696759877,1
0.0,0.3333333333333333,0.0,0.3456833222026593,0.10339722615830195,0.11158603357112827,1
0.0,0.5,0.2,0.23133082387226034,0.062244344118845836,0.036879190656862876,1
0.0,0.5,0.2,0.2730101390322384,0.1190526401229855,0.14432135665705198,1
0.0,0.3333333333333333,0.0,0.27162892356262525,0.1050008222437674,0.05303605286324244,1
0.0,0.5,0.2,0.2793546232772752,0.20414139614766674,0.14481052049070167,1
0.0,0.3333333333333333,0.0,0.3546005099872503,0.1643672813901544,0.11160315458305925,1
0.0,0.5,0.2,0.24031631352073338,0.11378149283514205,0.11389109389392016,1
0.0,0.5,0.2,0.2708851921559103,0.14862513291045493,0.15130437897524654,1
0.0,0.3333333333333333,0.0,0.27294942626434343,0.11092048997774875,0.1005588179961684,1
0.0,0.3333333333333333,0.0,0.3737477991621637,0.3763030087905881,0.21565520060252527,1
0.0,0.5,0.2,0.3262400582842572,0.3273928513877513,0.22809786399874277,1
0.0,0.3333333333333333,0.0,0.2897061502033878,0.24928733634617165,0.18323316132054626,1
0.0,0.5,0.2,0.3079123914759274,0.2408264935397055,0.18810740433705442,1
0.0,0.3333333333333333,0.0,0.2858205330581022,0.10464425643356393,0.09860892646345726,1
0.0,0.5,0.2,0.237614595349402,0.12409893741636782,0.1106038282407158,1
0.0,0.3333333333333333,0.0,0.25016696011171147,0.1701916887878295,0.11153162521269397,1
0.0,0.5,0.2,0.30414061077044496,0.10953128262632095,0.10014921132184346,1
0.0,0.5,0.2,0.2816161738813673,0.18457697435329132,0.1445553297965939,1
0.0,0.3333333333333333,0.0,0.30872442474652423,0.15578434345443914,0.08699477350474438,1
0.0,0.5,0.2,0.2511687207819805,0.08733165449764031,0.11498459853908519,1
0.0,0.3333333333333333,0.0,0.3049602331370287,0.26710880337385745,0.18067683707519908,1
0.5,0.3333333333333333,0.4,0.18590249529476044,0.16849702110841483,0.08555158756334925,1
0.0,0.3333333333333333,0.0,0.2886436767652237,0.09513587485546642,0.07618720588313105,1
0.0,0.5,0.2,0.33747192034484846,0.2692154441063932,0.2085993373414512,1
0.0,0.5,0.2,0.2890762552364763,0.1595054088424804,0.1681430611517147,1
0.0,0.3333333333333333,0.0,0.3278717139214377,0.13990771020958057,0.11901943161822524,1
0.0,0.3333333333333333,0.0,0.30288840993260885,0.15393610503710115,0.05861078767745963,1
0.0,0.3333333333333333,0.0,0.3348309149414122,0.19812848828026977,0.1308669760103578,1
0.0,0.5,0.2,0.3116082812215409,0.137287139750763,0.14293684546715058,1
0.0,0.3333333333333333,0.0,0.30168933276668075,0.06917537062723472,0.050254669979458405,1
0.0,0.5,0.2,0.35730222815858165,0.1897378863743101,0.1974228194274477,1
0.0,0.3333333333333333,0.0,0.2509865824782952,0.1354427368934588,0.13099329209574007,1
0.0,0.5,0.2,0.4387104608099083,0.4297100389370091,0.34188025975322706,1
0.0,0.5,0.2,0.29416094954768984,0.14203436931621485,0.07355800601991418,1
0.0,0.5,0.2,0.2703843118207758,0.19956881524120737,0.1670786231449448,1
0.0,0.3333333333333333,0.0,0.29687025681500817,0.31649860356300646,0.20900386608785887,1
0.0,0.3333333333333333,0.0,0.30690304170967153,0.14846874377758978,0.10900635146891595,1
0.0,0.5,0.2,0.2862607006253415,0.20114910835696553,0.17238496105269216,1
0.0,0.5,0.2,0.2596381519033452,0.13341702435853994,0.12088345538143168,1
0.0,0.5,0.2,0.2121987128893206,0.21426591135283318,0.14343910018627742,1
0.0,0.3333333333333333,0.0,0.22399975714892836,0.18876479137283525,0.09995990781375132,1
0.0,0.5,0.2,0.31951611923987616,0.1519615191753385,0.19686808051430657,1
0.0,0.5,0.2,0.27439135450185176,0.11327479628284655,0.11174721223438497,1
0.0,0.3333333333333333,0.0,0.341236111954344,0.14736825591201264,0.1049608758753516,1
0.0,0.5,0.2,0.3264829093558376,0.18736127307365735,0.20422064346008995,1
0.0,0.3333333333333333,0.0,0.2602073341023618,0.12640636936348473,0.08466964511012845,1
0.0,0.5,0.2,0.2715682107947301,0.1456670896778447,0.12459763981083274,1
0.0,0.3333333333333333,0.0,0.1975138121546961,0.21630038280937602,0.09843950171004913,1
0.0,0.3333333333333333,0.0,0.2524285107158035,0.10104143648744536,0.0905446307848829,1
0.0,0.3333333333333333,0.0,0.2900173031388501,0.0977976334368555,0.08196566419680279,1
0.0,0.5,0.2,0.34067451885131433,0.27009707901336316,0.23741026209845342,1
0.0,0.5,0.0,0.30269868253293664,0.16728213748824175,0.14570444576944822,1
0.0,0.5,0.2,0.27458108190152397,0.13386871629576674,0.13026164206782556,1
0.0,0.3333333333333333,0.0,0.3367130107461599,0.2927546080245186,0.20230595587414665,1
0.0,0.3333333333333333,0.0,0.2662937890838443,0.12913557870502448,0.1271746952348123,1
0.0,0.5,1.0,0.38730951369072913,0.323915580694006,0.21769010022160773,1
0.0,0.3333333333333333,0.0,0.32027502883856473,0.22020320994840584,0.1622046947987034,1
0.0,0.5,0.2,0.3048388076012386,0.2858876770442065,0.14423747668063625,1
0.0,0.3333333333333333,0.0,0.27809483334345214,0.24538381696978767,0.16442451625242321,1
