att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,__target__
0.20097875959717662,0.19978865448598135,0.5324923905739384,0.356577682572004,0.5220660238272488,0.39038848148716976,0.19718127783261402,0.7100382029896388,0.5336241199996442,0.42337548013656495,0.2661773017983487,0.5032099601547387,0.3801161759411195,0.5680446809015046,0.19344193400536727,0.34335425886883864,0.24284679993065128,0.26724106325866137,0.6095699126147284,0.7267346107729816,0.6694634220323199,0.590401059383494,0.4894443801190968,0.6405425761896351,0.392201881554132,0.6009915429848581,0.49297884195821823,0.38106913683954474,0.37871838040252015,0.5502918017653238,0.1990839336137655,0.6782225213274838,0.4344201839663276,0.6040090586470167,0.547441383936879,0.38964799324387994,0.3679170912668074,0.36975263574584394,0.7114159402776646,0.3871329781270081,0.6139850010726282,0.5058564522136794,0.5943979240391365,0.33787770323959726,0.528828944942449,0.3749146146832216,0.590600704894431,0.5826222503879461,0.22113491051437456,0.43197154003563054,0.6362369855941306,0.46777665030509885,0.6706097608558798,0.5656227819992052,0.6815187107788443,0.4439557961560175,0.4160785134055352,0.25508199858260044,0.3331604785285508,0.3801379915943651,0.36860443527463954,0.4198819422420054,0.6370467131236824,0.5822163033477431,0
0.17030410134782786,0.3544359935330269,0.5859858987522426,0.4586853891806944,0.4003515610168168,0.515693209606485,0.1797364923983603,0.6286868425381279,0.42615793665840135,0.6376852657369134,0.2199730367032074,0.5558469857781705,0.38023506723805983,0.5380403128480704,0.2846122363800158,0.26996633800270275,0.7428189307752987,0.3968383683103591,0.710877543087269,0.7949976471878933,0.40018141219795295,0.5375769862927211,0.5803784517702869,0.7531235202460854,0.6231649760486025,0.6418328328276452,0.5659152727089362,0.439890197337335,0.3326881950875579,0.6235751189831128,0.4158532253645049,0.4915857368788861,0.44671408366034354,0.5427663874372246,0.42636712882605726,0.6256945704448293,0.5066987147403011,0.4474202885854581,0.6459250184052177,0.33113531441198735,0.39828787003492644,0.5503766857886998,0.6139140173287496,0.457782470746232,0.6172635350642385,0.6708922043936245,0.4397677307876671,0.5231784300387605,0.31850501366643763,0.6623767412279203,0.5291926202451233,0.3792353571404033,0.5445728570655,0.4691450168431164,0.5200922741511862,0.43021684802179483,0.5400117309656506,0.6438782879985219,0.5431638042131078,0.36605215657741874,0.5534046169764852,0.5166101827620837,0.6812733899158294,0.4380851748574823,0
0.3386674436943448,0.17412021675274342,0.712371175192502,0.33205198254212953,0.49164745478436445,0.42742847717266114,0.210554240971013,0.19955361921740783,0.44816288217150474,0.31572739499392133,0.3676958575047958,0.5190489735292511,0.6707783664273287,0.48756993534660276,0.5881742813738233,0.5354483709876643,0.42870446585152766,0.4013309144808652,0.4700326219696659,0.8276110293438582,0.5397472063480689,0.5668843528039368,0.7496372521478728,0.552225409285366,0.31655136708286247,0.7697653303918156,0.5515461452219478,0.3528834057445431,0.5764327410985424,0.551052497275656,0.10560300192144223,0.464895151184849,0.7042516021943214,0.5452885740624805,0.4896876758490835,0.2779566445375182,0.42861475551135264,0.4510618292667056,0.6285183579324205,0.3961779049082515,0.4607123096090977,0.6811872482744729,0.6236268807341238,0.5474605514338441,0.5339924452464618,0.4406924299312905,0.5129564324366354,0.41671762496152925,0.45234105884383463,0.6572951641066819,0.5156115903572355,0.7491676762285587,0.7550613751102351,0.6469200588260011,0.42712195444589207,0.4591265697158991,0.47820289986391146,0.3842889749780097,0.34061192631346804,0.28026569385080197,0.5013729605863659,0.40565375046003965,0.4894558223520607,0.4253486767014688,0
0.233708837043446,0.26531865443551783,0.7565396307973906,0.3736152663396375,0.5054044140852474,0.5919782064323756,0.19999307977967837,0.20776653693493183,0.3197193928443848,0.5705270748855029,0.40831248861997366,0.48241329421714385,0.5229663509120264,0.4894833977955561,0.3600812675853735,0.5454680046238141,0.5142507977912324,0.34519923799015173,0.5571900329951025,0.8098736822301662,0.38502152575351284,0.4645999186497161,0.6931757284365149,0.42519144731544234,0.49530245603340256,0.5857932909973851,0.5831036091686829,0.38320410716317116,0.62873629317989,0.5054472375050092,0.4093097591370071,0.2675679221294964,0.575776185899769,0.5534359295187151,0.5404386220724289,0.35006580223722206,0.2978590992440378,0.30784947854293554,0.6052795338398048,0.38709448132384483,0.5312096262443772,0.5276954547133496,0.6331056527400745,0.5454363300885676,0.4975801961436306,0.5920630232211842,0.5158909139498511,0.33854734824536603,0.5171161855523995,0.7078524674670461,0.21451976667263917,0.3828026206801327,0.7975725521005536,0.3431137798345771,0.39988616194912474,0.292161823325185,0.5205420954015729,0.42995739039135666,0.6235488866649029,0.6359072925005317,0.5403333730497015,0.5716673855404828,0.6475553104078207,0.4512802012532626,0
0.1658252444810367,0.24614543804077857,0.6927838472049002,0.33400150147555546,0.4427159817666986,0.3721446919227448,0.12772336697935846,0.2875795758480626,0.45042248598524265,0.48849081496790836,0.3590168548715162,0.5442991990449632,0.455611317464374,0.6266816625384004,0.44554390379369996,0.529819995170709,0.46861721732600037,0.5115749185002649,0.4710034983838501,0.6967294481109357,0.48042573792082505,0.4238761047421062,0.650787624906193,0.4621450037519551,0.3992120593522745,0.7130624778880191,0.5997762680004066,0.370568209361789,0.5015026794189252,0.730729341889558,0.3488050807168171,0.28652379572995285,0.5564609743703517,0.5033856107675809,0.49677826552748616,0.4498579608851144,0.27562818530405414,0.45502388938104077,0.653137437449754,0.4358644785081056,0.3675304746455326,0.6179784096745597,0.5702761983476703,0.5112233453303706,0.5175902920662722,0.663409005127435,0.6359873744981902,0.4566636644443563,0.2946607447539012,0.6809377509313972,0.3600565947844464,0.607546584622291,0.8117686475158717,0.1903443967187064,0.279768547554617,0.5030370304257072,0.2934800683019491,0.3739796592681122,0.4326642022494999,0.5808802784734648,0.5986942085876189,0.44071632549142153,0.510447718143325,0.6607735572234317,0
0.19806351628272997,0.23902150056813048,0.4929166080622423,0.4090161460963499,0.38457443482763776,0.34058574870118,0.14762306434896552,0.527234670394922,0.5243541721752061,0.405883957293257,0.33182402362798735,0.5196767104195477,0.4941285042434191,0.5500816036625173,0.18395285067162936,0.2618259526384997,0.5476051283608704,0.48389113225631303,0.6772213496935539,0.6896001179878584,0.4698828537183112,0.3134276679113137,0.40483042495802063,0.665908379902262,0.5097953538333098,0.6295147837977041,0.4932178853270788,0.3934955855884476,0.2727792107839754,0.5323377649673621,0.640641612987948,0.6097546968609172,0.29992627968930946,0.5864954639926006,0.47310406663519644,0.5424558574387834,0.3483249470096239,0.40314101215137316,0.7885065385130658,0.35768112081724784,0.5963116612795631,0.6595841564122761,0.5519462055908517,0.6166057585270838,0.5074004784817386,0.5918025230315204,0.3379734843367114,0.4573318818284776,0.31868819618322025,0.6276998190425969,0.44979828001461214,0.33236850359495984,0.7744200984769961,0.4343328844035952,0.606775847420233,0.6474473864115523,0.20741927802967755,0.2803561889614939,0.4941655584187084,0.490652088618711,0.6277922830283521,0.45680622859463443,0.36358902732121456,0.6689593352318846,0
0.3129143056122812,0.3548856620588254,0.4247492482907948,0.4387661712006018,0.4107597242390296,0.480801511963072,0.08476346910455593,0.543826283062177,0.3665443793445053,0.41239838256950434,0.22539803495093869,0.5792231802935632,0.47852839678891684,0.6509030619520276,0.31978050756359416,0.2626450558914292,0.5061716069911583,0.4659212346761261,0.7577073226141418,0.8196304038657789,0.5516707460011272,0.6168580089259892,0.4665508187300467,0.6640161134556929,0.5535113233142864,0.5878779482361298,0.6452078012088851,0.25528950415995916,0.2652794925898596,0.6198944455683897,0.4810304379871725,0.40166439647028673,0.6045838180589252,0.5002782640102699,0.6659640996055413,0.5901879246577061,0.4524822861405018,0.24517359913132986,0.6575976252723744,0.5293579645559706,0.5357482771645008,0.596767116014576,0.6189022343684454,0.4757129748464887,0.43091731802416,0.6347245591751697,0.5623090476145914,0.42604320798554285,0.27213734320321814,0.426846526982632,0.626257731819104,0.270050411290827,0.8300362654235776,0.5036326700480198,0.34517769319809694,0.708179641881105,0.4728823029896193,0.5831019473241674,0.661745247749478,0.3213932393649005,0.539390951502577,0.6021255798154126,0.29048338443863286,0.4542252112669036,0
0.0999937575454994,0.16867127009077612,0.8159332852859289,0.3625999582705078,0.4499992456521217,0.41262024996669766,0.36246723100217054,0.5281031605123393,0.4052316137856037,0.7410884326076383,0.2518975142293955,0.3999218667153388,0.4233347772253752,0.5651094479039923,0.31519498794870976,0.5713812085419537,0.2132317670845164,0.44354367173929493,0.5855151561905138,0.5775123855550988,0.44228058307438833,0.5045103916981526,0.5416939134124866,0.6229368664709791,0.4277068354310232,0.5739652894880793,0.5033654737900399,0.44814207126363276,0.47160803341638713,0.6318589563412301,0.4605811218894764,0.5177632057450334,0.4499541132953318,0.6301140733090056,0.5298674228003799,0.5219031822300124,0.5891250899683618,0.41134815798530827,0.5298741198645683,0.32557314788630964,0.3657464004159725,0.48658511248456826,0.5335263186166819,0.3198183749385451,0.6590810751655563,0.5615561632458983,0.5169686377822913,0.5656377119835498,0.2545436152198445,0.5798570702793605,0.5418097338079153,0.667995527338743,0.543642328254148,0.4586091310640994,0.2743989803175759,0.44909744478959274,0.4454156530741314,0.5582739943702212,0.6014196876251884,0.7593153521039862,0.696862054113883,0.5848954142675762,0.5051744805580972,0.6412903911163428,0
0.14956204041161905,0.33304120329039344,0.7359753799870924,0.4022979285757663,0.4826307830757121,0.5991204404894052,0.330453911870178,0.3573343935295361,0.4184664523544913,0.7900507285008964,0.32506680280192946,0.5344256056343233,0.41261676409756176,0.6588854567874267,0.38057158012410114,0.2935486148445533,0.5747978425302547,0.3657828035235917,0.5436535745295321,0.7224446256630122,0.2488942527068485,0.6614801348949793,0.664816785969854,0.6910425048160246,0.4354177903753917,0.8728707423026929,0.4939385283933307,0.4416328835810623,0.5161013612515241,0.4885181030610752,0.23601757557367323,0.3427874403608844,0.46544630799852627,0.5330345021077149,0.5129268502265157,0.4566040983906589,0.5915659385290798,0.6442667665006752,0.4818885482704449,0.4104214707735398,0.3723579595685365,0.6401903866571824,0.7192883729519086,0.38249217478073066,0.5329101728254672,0.5388507405200281,0.4425581522067958,0.5034922570953918,0.47823883130128914,0.6358220343905953,0.5375504274772448,0.41750880321156686,0.5077804234888632,0.36020147532049623,0.1921001800976643,0.5371306786750267,0.35350001224581534,0.6322331204581283,0.4113499624092714,0.32718991374269396,0.5991679944555979,0.526428522535031,0.4843222390829834,0.5212997613462748,0
0.3132216141832041,0.19161216474217732,0.6368950226001027,0.29871126315434227,0.4223344040390401,0.556619279613846,0.16509532008798383,0.17062571031304893,0.33731802652825305,0.5314627032490682,0.3816386105119901,0.4118504520452366,0.5905334973744429,0.5510547980104292,0.5539630396157335,0.5107471547813756,0.4789829452482535,0.3960505654149163,0.5131005821173075,0.7178873635429796,0.4204969114026269,0.4031585921315242,0.6093874322169303,0.4669201312258549,0.3592208284412859,0.7995980276303418,0.4947783191360087,0.3168458422839488,0.5379753643654275,0.5466074008200589,0.3878518084072804,0.4937667526308585,0.6819862486643307,0.43964892444163567,0.4069379601728566,0.4940775290176481,0.2681666673749137,0.4122916856447562,0.6614932174568973,0.35534877818703864,0.6504854593241638,0.5997878311491339,0.5645065408458267,0.49527791337470384,0.42406282907676174,0.544423462940335,0.3873672655928632,0.26704272734395396,0.44826336507400893,0.7126061508769297,0.3764391405757561,0.38048825848236656,0.8385365105681171,0.3303753070135408,0.5262386588657223,0.3971982828858935,0.6033838697685865,0.6357302643139077,0.5411138782788802,0.5627565011036572,0.3935916409271499,0.5787712518062356,0.6884070047116356,0.5974806493083376,0
0.2009835526556218,0.1955775856200405,0.6145458748415,0.3806042556347615,0.43957390889569375,0.44522737505292215,0.19203731360259968,0.44272565744122444,0.4753300464407343,0.6167589150159676,0.25265969012539186,0.384249188933728,0.5100008892139314,0.4843883651873253,0.27474932479569714,0.27438972499698006,0.552657302169637,0.45988186369962375,0.6658188230360383,0.7087541475143426,0.3396045750332407,0.5075072279956038,0.42280284613274993,0.6383284585202845,0.49458734380958397,0.5399230524527118,0.5450134720810151,0.4117060465919585,0.24376174922417576,0.42931763235587894,0.4251150069801312,0.5106614350395217,0.2819733402662756,0.5656620654215812,0.4719764939699572,0.5836101875451105,0.4655366767385631,0.4186407477012839,0.602564624615241,0.3224525777701279,0.37650191478512063,0.7585647648593214,0.6938182075941506,0.5365307992576124,0.4924489735098887,0.6064418361371942,0.25354916021206364,0.5103890622147179,0.35186980098959125,0.521166884027414,0.6547122832174527,0.456220472197288,0.7489571803364647,0.6123515619189555,0.561367562125506,0.5390963575134532,0.2723374667301073,0.5717761753509403,0.6322577834908784,0.4937744582028112,0.7218203019757342,0.5707801753502284,0.7552554682267941,0.6393737879151812,0
0.23632342932963854,0.1164146433191139,0.4952898460361038,0.36858083607120523,0.3782637867180122,0.379695190884182,0.09503751106774588,0.33577076230211417,0.4587792150043189,0.556661633013418,0.3944383513878659,0.5501377670193432,0.4919838813752787,0.48809583688726765,0.3636950045765854,0.5827941030726006,0.4904545446213194,0.4603600103748991,0.7369451477573133,0.7200396739341355,0.6169552720262274,0.3936260496661555,0.4017856712123804,0.38903993572057893,0.4464552894437721,0.6553341294717673,0.4961806895093728,0.4827073933164041,0.5770207870141207,0.5025584363468927,0.49880676855297806,0.5527835291471134,0.4497602749419543,0.5582666941039044,0.3922933861614618,0.313473321353626,0.4384552828347313,0.16429184879020034,0.7146628360183607,0.4816611681330657,0.4663810616753122,0.6160807432931117,0.4645394180673993,0.5865702173088049,0.6385175964522064,0.5524093923273823,0.44750768771450733,0.6168485892749268,0.3557952419521604,0.7523327223196066,0.3669374687553695,0.5590772310992052,0.5347477273321418,0.3137435957396919,0.36600759205097183,0.6357517607291858,0.25667604985134357,0.2375067434772765,0.5200902222921664,0.4141511277217427,0.5396556655709328,0.44163113054324965,0.7374859744406241,0.7991624904333403,0
0.14104690187311977,0.30443231441900565,0.5412136188573965,0.4619521576434313,0.3875197097353827,0.3579314284465027,0.18543680953313105,0.7679515915255006,0.5226104666731554,0.5024372728636416,0.1697451032182811,0.5020021966347706,0.4722344872904435,0.5319123387949709,0.1939953592555415,0.3234459622737712,0.5575594002354184,0.48357717405544354,0.6916450764398805,0.6686998031195467,0.5296563273096969,0.5637627949062316,0.44660165472321006,0.6959747072506798,0.6165195219011657,0.5825841075237557,0.5397620096467667,0.39315741347062194,0.42889588534201273,0.6792632088222268,0.5156694777014322,0.7408685359513681,0.32286408583251275,0.5147923564624617,0.40074584735805746,0.5573344269998108,0.68754180071348,0.5029855457580121,0.7234498658655822,0.5215035228602507,0.5164613388399595,0.6803020538964981,0.5966220685812543,0.4591970961887696,0.5945045307623049,0.5183417085467911,0.4694384069745771,0.48672690822982195,0.2431837496048174,0.6492728734700166,0.4515540603226762,0.34709937231408217,0.741742234810177,0.47009451440448174,0.6124155810427473,0.47992307674135715,0.4913218293036604,0.5210826766984265,0.5563091680718861,0.6677426883777058,0.7523529261975967,0.5883697589201187,0.28351156798075167,0.5657635109666949,0
