Rep,Altitude,Rainfall,Frosts,Year,PMCno,DBH,Ht,Surv,Vig,Ins_res,Stem_Fm,Crown_Fm,Brnch_Fm,__target__
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.4949090909090909,0.00019983642402580338,0.23850991775520078,0.5939086294416244,0.4444444444444444,0.6666666666666666,0.6,0.8,0.8,2
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.58,0.0002982101214653784,0.23996129656507018,0.7969543147208121,0.6666666666666666,0.8888888888888888,0.8,0.7,0.7,1
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.7589090909090909,0.00024236997919895294,0.37784228350266086,1.0,0.5555555555555556,0.4444444444444444,0.6,0.6,0.6,0
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.5530909090909091,0.0002970220333320502,0.4194484760522496,0.8984771573604061,1.0,1.0,1.0,0.8,0.8,1
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.5527272727272727,0.00022906339210567714,0.34833091436865027,1.0,0.5555555555555556,0.4,0.6,0.6,0.6,3
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.5534545454545454,0.0004308007571448057,0.47314949201741663,1.0,0.7777777777777778,0.8888888888888888,0.6599999999999999,0.8,0.6,1
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.5538181818181818,0.00018177748439921474,0.2602805999032414,0.6954314720812182,0.3333333333333333,0.4444444444444444,0.6599999999999999,0.8,0.7,2
0.047619047619047616,0.13043478260869565,0.0,1.0,0.0,0.5541818181818182,0.0004025242595715945,0.3918722786647316,0.5939086294416244,0.7777777777777778,0.6666666666666666,0.6,0.6,0.4,0
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5523636363636364,0.00024165712631895605,0.23173681664247706,0.49238578680203043,0.48888888888888893,0.8888888888888888,0.6599999999999999,0.7,0.6,3
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5403636363636364,0.0004975713102378505,0.3701015965166909,0.18781725888324874,0.7777777777777778,0.7777777777777778,0.6,0.6,0.2,3
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.4949090909090909,0.0003478722054384972,0.2602805999032414,0.2893401015228426,0.5555555555555556,0.8888888888888888,0.6,0.6,0.6,3
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.58,0.00021742012839906077,0.3652636671504596,0.6954314720812182,0.48888888888888893,0.8888888888888888,0.7,0.7,0.7,0
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.7589090909090909,0.00039373240738496576,0.34349298500241904,0.5939086294416244,1.0,0.6000000000000001,0.7,0.6,0.4,0
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5530909090909091,0.0003694954094650704,0.4271891630382196,0.49238578680203043,0.8444444444444444,1.0,0.6599999999999999,0.7,0.6,0
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5527272727272727,0.00019484645386582493,0.22593130140299952,0.49238578680203043,0.4444444444444444,0.4444444444444444,0.64,0.6599999999999999,0.6,3
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5534545454545454,0.00039444526026496273,0.42912433478471224,0.8984771573604061,0.8444444444444444,1.0,0.7,0.8,0.6599999999999999,0
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5538181818181818,0.00028062641709212106,0.21432027092404451,0.7969543147208121,0.5555555555555556,0.5555555555555556,0.4,0.4,0.4,3
0.09523809523809523,0.13043478260869565,0.0,1.0,0.0,0.5541818181818182,0.00033670417698521214,0.3226898887276246,0.2893401015228426,0.7777777777777778,0.8888888888888888,0.8,0.5,0.4,0
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5523636363636364,0.00022621198058568942,0.3425253991291727,0.5939086294416244,0.5555555555555556,0.8888888888888888,0.7,0.7,0.64,3
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.4949090909090909,9.789846218624375e-05,0.2119013062409289,0.18781725888324874,0.1111111111111111,0.3333333333333333,0.4,0.6,0.6,4
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.58,0.0003901681429849812,0.5553942912433479,0.49238578680203043,0.8444444444444444,0.8888888888888888,0.64,0.8,0.7,0
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.7589090909090909,0.00023096433311900225,0.40058055152394784,0.7969543147208121,0.5555555555555556,0.5555555555555556,0.6,0.6,0.6,0
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5530909090909091,0.0004994722512511757,0.5263667150459603,0.39086294416243655,0.7777777777777778,0.8222222222222223,0.7,0.7,0.6,0
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5527272727272727,0.00025472609578556626,0.4296081277213353,0.39086294416243655,0.48888888888888893,0.4444444444444444,0.64,0.8,0.6,3
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5534545454545454,0.00028799256351875585,0.3957426221577165,0.7969543147208121,0.5333333333333333,0.8888888888888888,0.64,0.78,0.6799999999999999,0
0.0,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5538181818181818,0.00011453169605283857,0.16352201257861637,0.18781725888324874,0.1111111111111111,0.4444444444444444,0.6,0.6,0.6,4
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5523636363636364,0.00014779816378602818,0.2119013062409289,0.5939086294416244,0.4444444444444444,0.7777777777777778,0.7,0.7,0.6,2
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5403636363636364,0.0004091775531182324,0.4296081277213353,0.08629441624365482,0.7777777777777778,0.8888888888888888,0.7,0.8,0.4,0
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.58,0.0004709581360512988,0.43928398645379774,0.5939086294416244,0.7777777777777778,0.8888888888888888,0.6,0.6,0.5,0
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.7589090909090909,0.00044006784458476566,0.4150943396226415,0.5939086294416244,0.7111111111111111,0.6666666666666666,0.4,0.4,0.3,0
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5530909090909091,0.0003545254989851351,0.41993226898887276,0.39086294416243655,0.7777777777777778,0.7777777777777778,0.7,0.7,0.6,0
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5527272727272727,0.0003070019736520071,0.31833575229801647,0.2893401015228426,0.5555555555555556,0.4444444444444444,0.6599999999999999,0.8,0.7,0
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5534545454545454,0.00048046284111792446,0.5263667150459603,0.18781725888324874,0.5555555555555556,0.8888888888888888,0.6,0.7,0.6,3
0.047619047619047616,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5538181818181818,0.0002594784483188791,0.22641509433962265,0.39086294416243655,0.2222222222222222,0.4444444444444444,0.5,0.7,0.5,4
0.09523809523809523,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5403636363636364,0.0008796604539162,0.5747460087082729,0.08629441624365482,1.0,0.8888888888888888,0.4,0.4,0.2,0
0.09523809523809523,0.2608695652173913,0.3333333333333333,0.0,0.0,0.58,0.0005683813629842113,0.5263667150459603,0.18781725888324874,0.7777777777777778,0.8888888888888888,0.8,0.8,0.4,0
0.09523809523809523,0.2608695652173913,0.3333333333333333,0.0,0.0,0.7589090909090909,0.00040442520058491964,0.38122883405902275,0.8984771573604061,0.8888888888888888,0.5555555555555556,0.6,0.4,0.3,0
0.09523809523809523,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5527272727272727,0.00037115873285172994,0.43928398645379774,0.5939086294416244,0.7777777777777778,0.5111111111111111,0.6,0.6599999999999999,0.6,1
0.09523809523809523,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5534545454545454,0.0002594784483188791,0.38122883405902275,0.18781725888324874,0.48888888888888893,0.8222222222222223,0.8,0.8,0.6,0
0.09523809523809523,0.2608695652173913,0.3333333333333333,0.0,0.0,0.5538181818181818,0.0001668075739192794,0.2119013062409289,0.18781725888324874,0.1111111111111111,0.4444444444444444,0.4,0.6,0.6,4
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.39745454545454545,6.700817071971052e-05,0.2119013062409289,0.49238578680203043,0.1111111111111111,0.2222222222222222,0.6,0.6,0.6,4
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4036363636363636,0.00040442520058491964,0.5553942912433479,0.7055837563451777,0.6666666666666666,0.6666666666666666,0.6599999999999999,0.5,0.4,0
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.404,0.0003188828549852891,0.4296081277213353,1.0,0.4444444444444444,0.3333333333333333,0.6,0.8,0.8,2
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.40436363636363637,0.00019532168911915622,0.4973391388485729,1.0,0.3333333333333333,0.4444444444444444,0.8,0.8,0.8,2
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.48618181818181816,0.00036165402778510434,0.4296081277213353,0.37055837563451777,0.6666666666666666,0.7777777777777778,0.6599999999999999,0.7,0.6,3
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5385454545454545,0.0003545254989851351,0.45379777455249154,0.49238578680203043,0.5555555555555556,0.7333333333333333,0.6599999999999999,0.6,0.6,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.7189090909090909,0.00033313991258522753,0.4828253507498791,1.0,0.7777777777777778,0.6666666666666666,0.7,0.7,0.6599999999999999,0
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.48654545454545456,0.0003972966717849504,0.5844218674407353,0.7055837563451777,0.6222222222222222,0.6666666666666666,0.6,0.6,0.6,3
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.649090909090909,0.00030224962111869433,0.46831156265118534,0.7461928934010152,0.7777777777777778,0.8444444444444444,0.8,0.8,0.8,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8894545454545455,0.0004567010784513605,0.463473633284954,0.7461928934010152,0.8888888888888888,0.6666666666666666,0.6,0.6,0.5,0
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5796363636363636,0.00010977934351952577,0.15384615384615385,0.7461928934010152,0.0,0.1111111111111111,0.8,0.8,0.8,4
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4254545454545455,0.00034264461765185313,0.4925012094823416,0.8781725888324873,0.39999999999999997,0.37777777777777777,0.6,0.6,0.4,2
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.58,0.00034977314645182235,0.46831156265118534,0.7461928934010152,0.5555555555555556,0.6666666666666666,0.6,0.8,0.7,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8938181818181818,0.0004376916683181092,0.7198838896952104,0.8781725888324873,0.8444444444444444,0.6666666666666666,0.96,0.8,0.8,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6487272727272727,0.00015730286885265378,0.23609095307208516,0.49238578680203043,0.17777777777777778,0.2888888888888889,0.8,0.8,0.8,4
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5807272727272728,0.00036403020405176073,0.5650701499758104,1.0,0.7777777777777778,0.8888888888888888,0.6599999999999999,0.8,0.6,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6494545454545455,0.00041630608191820163,0.6618287373004355,1.0,0.911111111111111,0.8888888888888888,0.86,0.86,0.8,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.9021818181818182,0.0003901681429849812,0.6279632317368167,0.8781725888324873,0.8888888888888888,0.6666666666666666,0.74,0.74,0.74,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8836363636363637,0.0006064001832507138,0.7198838896952104,0.37055837563451777,1.0,0.6666666666666666,0.8,0.8,0.54,1
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5538181818181818,0.00027611168218547385,0.6134494436381229,0.49238578680203043,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6,2
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4869090909090909,0.00020720257045243824,0.15384615384615385,0.6243654822335025,0.1111111111111111,0.26666666666666666,0.2,0.2,0.2,4
0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8825454545454545,0.0005232340139177397,0.594097726173198,1.0,1.0,0.6666666666666666,0.45999999999999996,0.54,0.4,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.39745454545454545,0.0001715599264525922,0.3038219641993227,0.6243654822335025,0.1111111111111111,0.2222222222222222,0.6,0.6,0.6,4
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4036363636363636,0.0003759110853850427,0.5892597968069666,1.0,0.8888888888888888,0.6666666666666666,0.6599999999999999,0.6599999999999999,0.54,0
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.404,0.0002689831533855047,0.4150943396226415,1.0,0.39999999999999997,0.4,0.6,0.7,0.64,2
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.40436363636363637,0.00023334050938565864,0.40058055152394784,0.8781725888324873,0.3333333333333333,0.37777777777777777,0.8,0.8,0.8,2
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.48618181818181816,0.0003070019736520071,0.4296081277213353,0.116751269035533,0.5555555555555556,0.8888888888888888,0.6,0.8,0.6599999999999999,2
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5385454545454545,0.0005327387189843653,0.4779874213836478,0.116751269035533,0.5555555555555556,0.7777777777777778,0.4,0.2,0.2,3
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.7189090909090909,0.0005493719528509601,0.5553942912433479,0.8781725888324873,1.0,0.7333333333333333,0.6,0.4,0.4,0
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.48654545454545456,0.0007893657557832566,0.7198838896952104,0.49238578680203043,1.0,0.6666666666666666,0.4,0.4,0.1,0
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.649090909090909,0.0003901681429849812,0.6860183841315918,0.7461928934010152,0.9333333333333333,0.8888888888888888,0.7,0.8,0.8,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8894545454545455,0.00048046284111792446,0.5553942912433479,0.6243654822335025,0.7777777777777778,0.6666666666666666,0.6599999999999999,0.7,0.7,0
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5796363636363636,0.000140669634986059,0.1586840832123851,0.6243654822335025,0.0,0.1111111111111111,0.8,0.9,0.8,4
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4254545454545455,0.00023334050938565864,0.2554426705370102,0.7461928934010152,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,4
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.58,0.00028561638725209946,0.3328495403967102,0.3604060913705584,0.4444444444444444,0.7777777777777778,0.8,0.8,0.8,3
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4858181818181818,0.000513729308851114,0.652152878567973,0.6243654822335025,1.0,0.6666666666666666,0.8,0.8,0.64,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8938181818181818,0.00045194872591804765,0.6908563134978231,1.0,1.0,0.6666666666666666,1.0,0.86,0.6,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6487272727272727,0.00021908345178572026,0.30865989356555396,0.7461928934010152,0.26666666666666666,0.2888888888888889,0.6599999999999999,0.8,0.7,2
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5807272727272728,0.0003473969701851659,0.6424770198355105,1.0,0.8888888888888888,0.8888888888888888,0.6,0.8,0.6,0
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6494545454545455,0.00045194872591804765,0.748911465892598,1.0,1.0,0.6666666666666666,0.8,0.8,0.6,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.9021818181818182,0.0003901681429849812,0.6279632317368167,0.8781725888324873,0.8888888888888888,0.6666666666666666,0.74,0.74,0.74,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8836363636363637,0.0006040240069840573,0.6231253023705854,0.8781725888324873,1.0,0.7777777777777778,0.7,0.8,0.6599999999999999,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4330909090909091,0.00019769786538581264,0.19738751814223515,0.6243654822335025,0.4444444444444444,0.4,0.6,0.6,0.6,4
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5538181818181818,0.00023096433311900225,0.3231736816642477,1.0,0.39999999999999997,0.4444444444444444,0.6,0.6,0.6,2
1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.885090909090909,0.00045194872591804765,0.5408805031446541,0.7461928934010152,0.6222222222222222,0.6666666666666666,0.6599999999999999,0.7,0.7,1
0.047619047619047616,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4869090909090909,0.0004638296072513297,0.27963231736816646,0.8781725888324873,0.5555555555555556,0.5555555555555556,0.2,0.1,0.0,2
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.39745454545454545,0.0003070019736520071,0.1393323657474601,0.116751269035533,0.0,0.0,0.2,0.2,0.2,4
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4036363636363636,0.00032363520751860187,0.46831156265118534,1.0,0.5555555555555556,0.6222222222222222,0.6599999999999999,0.6599999999999999,0.6,0
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.404,0.0002974972685853815,0.4586357039187228,0.8781725888324873,0.3333333333333333,0.4444444444444444,0.6,0.6,0.6,4
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.40436363636363637,0.00021433109925240743,0.2844702467343977,1.0,0.4666666666666667,0.4444444444444444,0.6,0.6,0.6,2
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.48618181818181816,0.0004353154920514528,0.38122883405902275,0.116751269035533,0.3333333333333333,0.7777777777777778,0.6,0.7,0.6,4
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5385454545454545,0.00046145343098467326,0.5844218674407353,0.7461928934010152,0.8888888888888888,0.6666666666666666,0.8,0.8,0.8,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.7189090909090909,0.0006182810645839957,0.5989356555394292,0.7461928934010152,1.0,0.6666666666666666,0.5,0.4,0.2,0
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.48654545454545456,0.0005541243053842729,0.5602322206095791,0.3604060913705584,0.7777777777777778,0.6666666666666666,0.6,0.6,0.6,0
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.649090909090909,0.0004091775531182324,0.5360425737784228,0.6243654822335025,0.9333333333333333,0.6888888888888889,0.6,0.6,0.6,0
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8894545454545455,0.0004947198987178628,0.5602322206095791,0.7461928934010152,0.911111111111111,0.8888888888888888,0.6,0.6,0.6,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5796363636363636,0.0001715599264525922,0.20222544750846638,0.49238578680203043,0.1111111111111111,0.3333333333333333,0.8,0.8,0.8,4
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4254545454545455,0.0002974972685853815,0.43444605708756656,1.0,0.3333333333333333,0.4444444444444444,0.4,0.4,0.4,2
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.58,0.0003450207939185095,0.5408805031446541,0.8781725888324873,0.6666666666666666,0.6666666666666666,0.6599999999999999,0.8,0.8,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4858181818181818,0.0005683813629842113,0.5989356555394292,0.7461928934010152,1.0,0.6666666666666666,0.8,0.8,0.5,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8938181818181818,0.0005493719528509601,0.5892597968069666,0.8781725888324873,1.0,0.6666666666666666,0.7,0.7,0.5,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6487272727272727,0.00023571668565231505,0.3134978229317852,0.8781725888324873,0.39999999999999997,0.4444444444444444,0.6,0.7,0.6,2
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5807272727272728,0.0003188828549852891,0.4441219158200291,1.0,0.6666666666666666,0.8888888888888888,0.4,0.6,0.4,3
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6494545454545455,0.0005042246037844885,0.6134494436381229,1.0,1.0,0.6666666666666666,0.6,0.6,0.4,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.9021818181818182,0.0003759110853850427,0.5312046444121916,0.8781725888324873,0.9555555555555555,0.6666666666666666,0.6599999999999999,0.7,0.4,1
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.8836363636363637,0.00040442520058491964,0.5457184325108855,1.0,0.6666666666666666,0.7333333333333333,0.6,0.6,0.4,0
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4330909090909091,0.00027611168218547385,0.1586840832123851,0.7461928934010152,0.5555555555555556,0.4444444444444444,0.6,0.5,0.5,2
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5538181818181818,0.00020007404165246903,0.2747943880019352,1.0,0.3333333333333333,0.3333333333333333,0.4,0.8,0.7,4
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.885090909090909,0.0004685819597846425,0.6037735849056605,0.6243654822335025,0.7777777777777778,0.6000000000000001,0.6,0.5,0.4,0
0.09523809523809523,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4869090909090909,0.00019532168911915622,0.2506047411707789,1.0,0.3333333333333333,0.4444444444444444,0.2,0.4,0.4,4
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.39745454545454545,5.4176818879765955e-05,0.10062893081761008,0.23857868020304568,0.3333333333333333,0.4444444444444444,0.4,0.4,0.4,4
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.4036363636363636,9.290849202626531e-05,0.1446540880503145,0.43147208121827413,0.4444444444444444,0.6666666666666666,0.6,0.6,0.6,2
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.404,0.000221222010425711,0.2689888727624577,1.0,0.6666666666666666,0.4444444444444444,0.6,0.8,0.6,1
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.5796363636363636,0.00011310599029284471,0.09337203676826318,0.7461928934010152,0.48888888888888893,0.2222222222222222,0.6,0.8,0.8,2
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.48654545454545456,6.415675919972284e-05,0.142718916303822,0.7461928934010152,0.3333333333333333,0.6666666666666666,0.6,0.6,0.6,2
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.8894545454545455,0.00016728280917261069,0.2065795839380745,1.0,0.5555555555555556,0.6666666666666666,0.6,0.7,0.6,0
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.649090909090909,0.00012997684178610517,0.2065795839380745,0.8781725888324873,0.7777777777777778,0.8888888888888888,0.7,0.7,0.7,0
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.58,0.0001378182234660713,0.19109820996613452,0.8781725888324873,0.5555555555555556,0.8888888888888888,0.7,0.8,0.8,1
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.4254545454545455,0.0001325906356794272,0.15384615384615385,0.39086294416243655,0.5555555555555556,0.4444444444444444,0.2,0.2,0.2,2
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.8974545454545455,0.00045955248997134817,0.30237058538945333,0.116751269035533,0.3333333333333333,0.5555555555555556,0.6,0.6,0.6,2
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.6487272727272727,7.912666967965818e-05,0.13497822931785197,0.6243654822335025,0.4444444444444444,0.3333333333333333,0.6,0.8,0.6,3
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.5807272727272728,0.00024165712631895605,0.39380745041122406,0.8781725888324873,0.7777777777777778,0.8888888888888888,0.8,0.8,0.8,1
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.8825454545454545,7.247337613302025e-05,0.18867924528301885,0.6243654822335025,0.7777777777777778,0.7777777777777778,0.8,0.8,0.7,0
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.8836363636363637,0.00013211540042609593,0.2293178519593614,0.7461928934010152,0.7777777777777778,0.6666666666666666,0.8,0.8,0.8,1
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.6494545454545455,0.00011215551978618215,0.18190614417029513,0.37055837563451777,0.6666666666666666,0.6666666666666666,0.8,0.8,0.8,0
0.0,0.4782608695652174,0.5111111111111111,0.0,0.3333333333333333,0.885090909090909,0.0003409812942651936,0.40009675858732463,0.6243654822335025,0.7777777777777778,0.6666666666666666,0.6,0.5,0.5,0
