duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,__target__
0.47058823529411764,0.09370529327610873,1.0,1.0,0.75,0.0,0.0,1
0.6470588235294118,0.7797402883239793,0.3333333333333333,0.3333333333333333,0.10714285714285714,0.0,0.0,1
0.29411764705882354,0.16127434796962695,1.0,1.0,0.125,0.0,0.0,0
0.3382352941176471,0.2718168812589413,1.0,1.0,0.5178571428571429,1.0,1.0,0
0.11764705882352941,0.10570045119401343,0.3333333333333333,0.3333333333333333,0.17857142857142858,0.0,0.0,0
0.11764705882352941,0.041652910751623196,1.0,0.0,0.05357142857142857,0.0,0.0,0
0.47058823529411764,0.08633212281280951,1.0,1.0,0.32142857142857145,0.0,0.0,1
0.47058823529411764,0.1179707274127875,1.0,1.0,0.10714285714285714,0.0,0.0,0
0.47058823529411764,0.4337515131506548,0.0,0.3333333333333333,0.19642857142857142,0.0,0.0,0
0.04411764705882353,0.02641135688345989,1.0,0.3333333333333333,0.48214285714285715,0.3333333333333333,0.0,0
0.058823529411764705,0.050291625398921534,0.6666666666666666,1.0,0.5714285714285714,0.3333333333333333,1.0,0
0.5588235294117647,0.3138549576317817,0.3333333333333333,0.0,0.39285714285714285,0.3333333333333333,0.0,0
0.47058823529411764,0.09502586112028172,1.0,1.0,0.375,0.0,0.0,1
0.11764705882352941,0.0702101903818642,1.0,1.0,0.8392857142857143,0.3333333333333333,0.0,0
0.5588235294117647,0.20441289754594474,1.0,0.6666666666666666,0.26785714285714285,0.0,0.0,1
0.10294117647058823,0.24876196764608782,0.3333333333333333,1.0,0.5714285714285714,0.0,0.0,0
0.7352941176470589,0.5054473423572136,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.0,1.0,0
0.38235294117647056,0.1970947507428194,0.3333333333333333,0.0,0.05357142857142857,0.0,0.0,0
0.29411764705882354,0.313249697369869,0.0,0.0,0.44642857142857145,0.3333333333333333,0.0,1
0.16176470588235295,0.0529877847474414,1.0,0.6666666666666666,0.5,0.0,0.0,0
0.20588235294117646,0.07252118410916694,0.6666666666666666,1.0,0.08928571428571429,0.0,0.0,0
0.29411764705882354,0.08281060856168153,1.0,1.0,0.6964285714285714,0.0,0.0,0
0.08823529411764706,0.11362385825905139,0.6666666666666666,1.0,0.5892857142857143,0.0,0.0,0
0.11764705882352941,0.06393749312204247,1.0,0.3333333333333333,0.17857142857142858,0.3333333333333333,0.0,0
0.20588235294117646,0.05749972488169913,1.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0
0.47058823529411764,0.6802024870694399,0.0,1.0,0.5,0.0,1.0,1
0.20588235294117646,0.10999229668757565,1.0,0.6666666666666666,0.19642857142857142,0.0,1.0,0
0.11764705882352941,0.04721030042918455,1.0,0.6666666666666666,0.16071428571428573,0.3333333333333333,0.0,1
0.11764705882352941,0.020248706943985915,1.0,1.0,0.6607142857142857,0.0,0.0,0
0.11764705882352941,0.06377242214152086,1.0,0.6666666666666666,0.625,0.0,0.0,0
0.11764705882352941,0.030097942115109497,1.0,0.6666666666666666,0.25,0.0,1.0,1
0.29411764705882354,0.18526466380543632,1.0,1.0,0.017857142857142856,0.3333333333333333,0.0,0
0.11764705882352941,0.05876526906569825,1.0,1.0,0.625,0.0,0.0,0
0.7352941176470589,0.8635963464289644,0.6666666666666666,1.0,0.6964285714285714,0.0,0.0,1
0.11764705882352941,0.09695168922636734,1.0,0.3333333333333333,0.75,0.0,0.0,0
0.20588235294117646,0.13051612193243095,1.0,1.0,0.26785714285714285,0.0,0.0,0
0.47058823529411764,0.11483437878287664,1.0,1.0,0.30357142857142855,0.0,0.0,0
0.23529411764705882,0.3745460548035655,0.6666666666666666,1.0,0.30357142857142855,0.3333333333333333,1.0,0
0.29411764705882354,0.06707384175195334,1.0,1.0,0.39285714285714285,0.0,0.0,0
0.47058823529411764,0.11406404754044239,1.0,1.0,0.08928571428571429,0.0,0.0,0
0.029411764705882353,0.03752613623858259,0.6666666666666666,0.3333333333333333,0.08928571428571429,0.0,0.0,0
0.07352941176470588,0.09183448883019699,1.0,0.6666666666666666,0.2857142857142857,0.0,0.0,0
0.11764705882352941,0.12077693408165512,0.3333333333333333,1.0,0.125,0.0,0.0,0
0.29411764705882354,0.6431165401122483,0.3333333333333333,0.6666666666666666,0.35714285714285715,0.3333333333333333,1.0,1
0.20588235294117646,0.34158688235941453,0.3333333333333333,1.0,0.35714285714285715,0.3333333333333333,1.0,1
0.11764705882352941,0.32067789149334214,0.3333333333333333,0.3333333333333333,0.23214285714285715,0.0,0.0,0
0.29411764705882354,0.4110817651590184,0.0,0.3333333333333333,0.19642857142857142,0.0,0.0,0
0.14705882352941177,0.06382744580169473,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0
0.029411764705882353,0.06597336854847584,0.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,1.0,0
0.16176470588235295,0.007813359744690216,1.0,1.0,0.07142857142857142,0.0,0.0,0
0.20588235294117646,0.33069219764498736,0.6666666666666666,0.6666666666666666,0.16071428571428573,0.0,0.0,0
0.47058823529411764,0.4184549356223176,1.0,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.0,1
0.11764705882352941,0.07868383404864092,0.6666666666666666,0.0,0.2857142857142857,0.0,0.0,0
0.6470588235294118,0.18311874105865522,1.0,0.0,0.5,0.0,0.0,0
0.5588235294117647,0.3809838230439089,1.0,0.6666666666666666,0.19642857142857142,0.0,0.0,1
0.08823529411764706,0.10355452844723231,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.0,0
0.4264705882352941,0.22180037416088919,0.0,1.0,0.07142857142857142,0.3333333333333333,0.0,1
0.11764705882352941,0.116430064927919,0.6666666666666666,0.6666666666666666,0.30357142857142855,0.0,0.0,0
0.25,0.0872125013755915,0.6666666666666666,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.0,1
0.29411764705882354,0.1990756025090789,1.0,0.3333333333333333,0.39285714285714285,0.3333333333333333,0.0,0
0.11764705882352941,0.08352591614394189,0.6666666666666666,0.3333333333333333,0.08928571428571429,0.0,0.0,0
0.08823529411764706,0.0292175635523275,1.0,1.0,0.7857142857142857,0.3333333333333333,0.0,0
0.20588235294117646,0.09210960713106636,1.0,0.6666666666666666,0.14285714285714285,0.0,0.0,1
0.11764705882352941,0.10294926818531969,1.0,0.3333333333333333,0.19642857142857142,0.3333333333333333,0.0,0
0.11764705882352941,0.02481567073841752,1.0,0.3333333333333333,0.375,0.0,0.0,0
0.11764705882352941,0.021404203807637284,1.0,0.3333333333333333,0.19642857142857142,0.0,0.0,1
0.11764705882352941,0.08858809287993838,1.0,0.3333333333333333,0.26785714285714285,0.3333333333333333,0.0,0
0.11764705882352941,0.1787718719049191,0.6666666666666666,0.3333333333333333,0.17857142857142858,0.3333333333333333,0.0,1
0.6470588235294118,0.45322988885220644,0.0,0.3333333333333333,0.08928571428571429,0.0,0.0,0
0.47058823529411764,0.36519203257400684,1.0,0.6666666666666666,0.17857142857142858,0.0,0.0,1
0.16176470588235295,0.1352481567073842,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.0,0
0.20588235294117646,0.09541102674149884,1.0,1.0,0.5,0.3333333333333333,0.0,0
0.8235294117647058,0.544404093760317,0.3333333333333333,1.0,0.03571428571428571,0.0,0.0,0
0.11764705882352941,0.05447342357213602,1.0,0.3333333333333333,0.3392857142857143,0.3333333333333333,0.0,0
0.3382352941176471,0.46016287003411466,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,0
0.11764705882352941,0.028392208649719378,1.0,0.6666666666666666,0.8392857142857143,0.0,0.0,1
0.16176470588235295,0.13634862991086166,1.0,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.0,0
0.11764705882352941,0.08974358974358974,0.3333333333333333,0.3333333333333333,0.44642857142857145,0.0,0.0,0
0.029411764705882353,0.025255860019808517,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0,0.0,0
0.47058823529411764,0.2500825354902608,1.0,0.0,0.19642857142857142,0.0,0.0,0
0.3382352941176471,0.1742049081104875,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.0,0.0,0
0.20588235294117646,0.12171233630461098,0.3333333333333333,0.3333333333333333,0.05357142857142857,0.0,0.0,1
0.25,0.11213821943435677,1.0,1.0,0.07142857142857142,0.0,0.0,0
0.6470588235294118,0.18245845713656872,1.0,0.3333333333333333,0.19642857142857142,0.0,0.0,0
0.029411764705882353,0.03356443270606361,0.0,1.0,0.35714285714285715,0.3333333333333333,0.0,0
0.11764705882352941,0.0237702211951139,1.0,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.0,0
0.47058823529411764,0.2817761637504127,0.6666666666666666,0.3333333333333333,0.16071428571428573,0.3333333333333333,0.0,0
0.20588235294117646,0.0732915153516012,1.0,1.0,0.48214285714285715,0.3333333333333333,0.0,0
0.029411764705882353,0.060305931550566745,0.3333333333333333,1.0,0.4107142857142857,0.0,1.0,0
0.08823529411764706,0.09210960713106636,0.0,1.0,0.3392857142857143,0.0,0.0,0
0.47058823529411764,0.30802244965335096,1.0,0.0,0.08928571428571429,0.0,0.0,0
0.29411764705882354,0.41311764058545175,0.3333333333333333,1.0,0.17857142857142858,0.0,0.0,0
0.29411764705882354,0.3695939253879168,1.0,1.0,0.30357142857142855,0.0,0.0,0
0.11764705882352941,0.056784417299438755,0.3333333333333333,1.0,0.017857142857142856,0.0,0.0,1
0.07352941176470588,0.057114559260482006,0.6666666666666666,1.0,0.5178571428571429,0.3333333333333333,1.0,0
0.11764705882352941,0.004897105755474854,1.0,0.0,0.4642857142857143,0.0,0.0,0
0.29411764705882354,0.1794871794871795,0.3333333333333333,0.6666666666666666,0.3392857142857143,0.3333333333333333,0.0,0
0.029411764705882353,0.09067899196654561,0.0,0.3333333333333333,0.26785714285714285,0.3333333333333333,1.0,0
0.29411764705882354,0.14427203697589963,0.6666666666666666,1.0,0.30357142857142855,0.0,1.0,0
0.20588235294117646,0.04429404643996919,1.0,0.0,0.19642857142857142,0.3333333333333333,0.0,0
0.16176470588235295,0.055683944095961266,1.0,0.6666666666666666,0.30357142857142855,0.3333333333333333,0.0,0
0.08823529411764706,0.3883569935072081,0.3333333333333333,1.0,0.9107142857142857,0.0,0.0,0
0.47058823529411764,0.03626059205458347,1.0,1.0,0.30357142857142855,0.0,0.0,0
0.029411764705882353,0.15010454495433037,0.0,0.3333333333333333,0.23214285714285715,0.0,0.0,0
0.20588235294117646,0.04847584461318367,1.0,0.3333333333333333,0.25,0.0,0.0,1
0.10294117647058823,0.07301639705073182,1.0,0.0,0.017857142857142856,0.0,0.0,0
0.29411764705882354,0.20479806316716187,0.3333333333333333,1.0,0.10714285714285714,0.0,0.0,0
0.29411764705882354,0.09271486739297898,1.0,1.0,0.21428571428571427,0.3333333333333333,0.0,1
0.16176470588235295,0.03851656212171234,1.0,0.6666666666666666,0.25,0.3333333333333333,1.0,1
0.11764705882352941,0.028227137669197756,1.0,0.0,0.125,0.0,0.0,0
0.29411764705882354,0.09981291955540883,0.6666666666666666,0.3333333333333333,0.26785714285714285,0.0,0.0,1
0.058823529411764705,0.06404754044239022,1.0,0.3333333333333333,0.25,0.0,0.0,0
0.25,0.17409486079013975,0.3333333333333333,0.0,0.125,0.3333333333333333,0.0,1
0.38235294117647056,0.3980961813579839,1.0,0.0,0.6071428571428571,0.0,0.0,1
0.11764705882352941,0.12804005722460657,0.3333333333333333,0.0,0.4107142857142857,0.0,0.0,0
0.029411764705882353,0.004842082095300979,1.0,1.0,0.5892857142857143,0.3333333333333333,0.0,0
0.11764705882352941,0.09425552987784748,1.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,1.0,0
0.25,0.0176625949158138,1.0,1.0,0.8214285714285714,0.3333333333333333,0.0,0
0.47058823529411764,0.5129305601408606,0.0,0.0,0.16071428571428573,0.3333333333333333,0.0,1
0.47058823529411764,0.23137449103114338,0.3333333333333333,0.3333333333333333,0.19642857142857142,0.3333333333333333,0.0,1
0.25,0.07686805326290305,1.0,0.3333333333333333,0.375,0.3333333333333333,1.0,1
0.29411764705882354,0.1940684494332563,1.0,1.0,0.5535714285714286,0.0,0.0,0
0.20588235294117646,0.0348850005502366,1.0,1.0,0.30357142857142855,0.0,1.0,1
0.16176470588235295,0.06107626279300099,1.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.0,0
0.07352941176470588,0.26846043798833497,0.3333333333333333,1.0,0.9821428571428571,0.0,1.0,1
0.17647058823529413,0.05089688566083416,0.3333333333333333,0.6666666666666666,0.875,0.6666666666666666,0.0,0
0.11764705882352941,0.0233300319137229,1.0,0.0,0.017857142857142856,0.0,0.0,1
0.20588235294117646,0.16474083856058105,0.0,1.0,0.25,0.3333333333333333,0.0,0
0.29411764705882354,0.23885770881479035,0.3333333333333333,0.6666666666666666,0.625,0.6666666666666666,0.0,1
0.6470588235294118,0.1977550346649059,1.0,1.0,0.26785714285714285,0.0,1.0,1
0.3382352941176471,0.201661714537251,1.0,0.3333333333333333,0.30357142857142855,0.0,1.0,1
0.029411764705882353,0.10223396060305931,0.3333333333333333,0.3333333333333333,0.17857142857142858,0.0,0.0,0
0.6029411764705882,0.15302079894354573,1.0,1.0,0.03571428571428571,0.0,0.0,1
0.07352941176470588,0.06883459887751733,0.3333333333333333,0.6666666666666666,0.26785714285714285,0.3333333333333333,0.0,1
0.029411764705882353,0.06228678331682624,0.0,0.0,0.16071428571428573,0.3333333333333333,0.0,0
0.11764705882352941,0.038571585781886214,1.0,1.0,0.14285714285714285,1.0,0.0,1
0.29411764705882354,0.13810938703642567,1.0,1.0,0.30357142857142855,0.0,0.0,0
0.20588235294117646,0.2226807527236712,1.0,0.6666666666666666,0.375,0.0,0.0,1
0.07352941176470588,0.037746230879278087,1.0,0.3333333333333333,0.5892857142857143,0.3333333333333333,0.0,0
0.11764705882352941,0.050511720039617035,1.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0
0.3382352941176471,0.26780015406624846,0.6666666666666666,1.0,0.125,0.3333333333333333,0.0,0
0.11764705882352941,0.035875426433366345,1.0,1.0,0.03571428571428571,0.0,0.0,1
0.11764705882352941,0.06850445691647408,1.0,0.0,0.3392857142857143,0.3333333333333333,1.0,0
0.38235294117647056,0.570760426983603,0.6666666666666666,1.0,0.3392857142857143,0.6666666666666666,1.0,0
0.11764705882352941,0.09271486739297898,1.0,1.0,0.42857142857142855,0.6666666666666666,0.0,0
0.11764705882352941,0.06459777704412897,1.0,0.6666666666666666,0.125,0.0,0.0,0
0.29411764705882354,0.34763948497854075,0.3333333333333333,0.3333333333333333,0.03571428571428571,0.0,0.0,0
0.11764705882352941,0.06399251678221635,0.6666666666666666,0.3333333333333333,0.6428571428571429,0.0,0.0,0
0.07352941176470588,0.15538681633102233,0.0,0.3333333333333333,0.25,0.3333333333333333,1.0,0
0.47058823529411764,0.19725982172334103,0.3333333333333333,1.0,0.4642857142857143,0.0,0.0,0
0.3382352941176471,0.27748431825685044,0.3333333333333333,1.0,0.5535714285714286,0.3333333333333333,0.0,1
0.38235294117647056,0.09122922856828436,1.0,1.0,0.8392857142857143,0.0,0.0,1
0.47058823529411764,0.17013315725762077,1.0,0.3333333333333333,0.5714285714285714,0.0,0.0,0
0.029411764705882353,0.03752613623858259,0.0,0.6666666666666666,0.35714285714285715,0.3333333333333333,0.0,0
0.20588235294117646,0.1570375261362386,0.6666666666666666,0.0,0.21428571428571427,0.0,0.0,0
0.47058823529411764,0.20155166721690326,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.0,0.0,0
0.29411764705882354,0.15247056234180698,0.3333333333333333,0.3333333333333333,0.08928571428571429,0.0,0.0,0
0.08823529411764706,0.06129635743369649,0.3333333333333333,1.0,0.8035714285714286,0.0,0.0,0
0.11764705882352941,0.020633872565203038,1.0,0.0,0.125,0.0,0.0,0
0.11764705882352941,0.052272477165181026,1.0,1.0,0.07142857142857142,0.0,0.0,0
0.11764705882352941,0.025145812699460767,1.0,0.3333333333333333,0.19642857142857142,0.3333333333333333,0.0,0
0.29411764705882354,0.15010454495433037,1.0,1.0,0.23214285714285715,0.3333333333333333,1.0,0
0.16176470588235295,0.24248927038626608,0.6666666666666666,0.3333333333333333,0.19642857142857142,0.0,0.0,0
0.47058823529411764,0.13002090899086607,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,0
0.6470588235294118,0.5893584241223726,0.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,1
0.11764705882352941,0.41900517222405637,1.0,1.0,0.6071428571428571,0.0,0.0,1
0.07352941176470588,0.06756905469351822,1.0,0.3333333333333333,0.05357142857142857,0.0,0.0,1
0.29411764705882354,0.15951359084406294,1.0,0.0,0.05357142857142857,0.0,0.0,0
0.47058823529411764,0.21789369428854408,1.0,0.3333333333333333,0.125,0.0,0.0,1
0.07352941176470588,0.12418840101243535,0.3333333333333333,1.0,0.5714285714285714,0.0,0.0,0
0.11764705882352941,0.10404974138879718,0.6666666666666666,0.0,0.2857142857142857,0.0,0.0,0
0.20588235294117646,0.03389457466710685,1.0,0.3333333333333333,0.10714285714285714,0.0,0.0,0
0.0,0.07120061626499395,0.3333333333333333,0.0,0.4107142857142857,0.6666666666666666,1.0,0
0.29411764705882354,0.08655221745350501,1.0,0.3333333333333333,0.19642857142857142,0.0,1.0,1
0.029411764705882353,0.7871134587872786,0.0,0.3333333333333333,0.07142857142857142,0.0,0.0,1
0.25,0.1384945526576428,1.0,0.3333333333333333,0.75,0.3333333333333333,0.0,1
0.11764705882352941,0.05727963024100363,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.0,0
0.38235294117647056,0.12501375591504346,0.0,0.6666666666666666,0.35714285714285715,0.0,1.0,0
0.29411764705882354,0.03659073401562672,1.0,0.3333333333333333,0.17857142857142858,0.0,0.0,1
0.029411764705882353,0.07400682293386156,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.0,1.0,0
0.6470588235294118,0.2396280400572246,0.6666666666666666,1.0,0.08928571428571429,0.3333333333333333,1.0,1
0.11764705882352941,0.051447122262572906,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.0,0
0.11764705882352941,0.17591064157587763,1.0,0.6666666666666666,0.2857142857142857,0.0,1.0,0
0.29411764705882354,0.055463849455265765,1.0,0.0,0.10714285714285714,0.0,0.0,0
0.11764705882352941,0.025696049301199515,1.0,1.0,0.5892857142857143,0.6666666666666666,0.0,0
0.029411764705882353,0.05249257180587653,1.0,0.0,0.2857142857142857,0.0,0.0,0
0.29411764705882354,0.09216463079124024,0.3333333333333333,0.3333333333333333,0.125,0.0,0.0,0
0.20588235294117646,0.010069329811819083,0.6666666666666666,1.0,0.05357142857142857,0.0,0.0,1
0.029411764705882353,0.022889842632331903,0.6666666666666666,1.0,0.35714285714285715,0.3333333333333333,0.0,0
0.11764705882352941,0.1101023440079234,0.0,0.3333333333333333,0.48214285714285715,0.0,0.0,0
0.38235294117647056,0.10454495433036205,1.0,0.3333333333333333,0.08928571428571429,0.0,0.0,1
0.29411764705882354,0.21464729833828547,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.0,0
0.07352941176470588,0.09794211510949709,0.3333333333333333,0.0,0.08928571428571429,0.0,0.0,0
0.8235294117647058,0.3944095961263343,0.0,0.0,0.14285714285714285,0.0,0.0,0
0.29411764705882354,0.13392758886321118,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.0,0
0.11764705882352941,0.10448993067018818,1.0,0.0,0.17857142857142858,0.0,0.0,1
0.16176470588235295,0.19599427753934193,0.0,1.0,0.07142857142857142,0.0,0.0,0
0.10294117647058823,0.04974138879718279,1.0,1.0,0.6785714285714286,0.6666666666666666,0.0,0
0.11764705882352941,0.07741828986464179,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0,0.0,0
0.29411764705882354,0.07444701221525256,1.0,1.0,0.6428571428571429,0.0,0.0,0
0.20588235294117646,0.27797953119841534,0.3333333333333333,1.0,0.30357142857142855,0.6666666666666666,0.0,0
0.11764705882352941,0.13744910311433917,0.3333333333333333,1.0,0.6785714285714286,0.6666666666666666,0.0,0
0.08823529411764706,0.05397821063057114,0.6666666666666666,1.0,0.23214285714285715,0.3333333333333333,1.0,0
0.16176470588235295,0.03037306041597887,1.0,0.6666666666666666,0.32142857142857145,0.0,1.0,1
0.47058823529411764,0.3331132386926378,1.0,1.0,0.30357142857142855,0.3333333333333333,0.0,0
0.29411764705882354,0.07059535600308132,1.0,0.6666666666666666,0.3392857142857143,0.0,0.0,0
0.14705882352941177,0.48024650599757895,0.0,1.0,0.4642857142857143,0.0,0.0,1
0.29411764705882354,0.0412127214702322,1.0,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.0,0
0.20588235294117646,0.13271706833938593,1.0,0.6666666666666666,0.23214285714285715,0.0,0.0,0
0.11764705882352941,0.06338725652030373,0.6666666666666666,1.0,0.32142857142857145,0.0,0.0,0
0.6470588235294118,0.6558270056124134,1.0,1.0,0.30357142857142855,0.0,0.0,0
0.6470588235294118,0.15461648508858808,1.0,1.0,0.16071428571428573,0.3333333333333333,0.0,1
0.38235294117647056,0.6464179597226808,0.0,0.0,0.26785714285714285,0.0,0.0,1
0.07352941176470588,0.13464289644547156,0.0,0.3333333333333333,0.23214285714285715,0.0,1.0,0
