dataset_id,name,MF1_mean,MF2_var,MF3_std,MF4_skew,MF5_kurt,MF6_h0,MF7_h1,MF8_h2,MF9_h3,MF10_h4,MF11_h5,MF12_h6,MF13_h7,MF14_h8,MF15_h9,MF16_z0,MF17_z1,MF18_z2,MF19_z3
29,credit-approval,0.21785601266678256,0.017039460643005534,0.13053528504969655,1.3555406651378192,2.8724719538228705,0.17162,0.34018,0.2831,0.1179,0.0463,0.02534,0.00954,0.00346,0.00134,0.00122,0.73392,0.21916,0.03274,0.01418
31,credit-g,0.4643688635208107,0.02758032606013698,0.16607325510188864,-0.08929920753950991,-0.6044792295070858,0.01028,0.0514,0.12346,0.19076,0.16338,0.23556,0.14878,0.06512,0.01036,0.0009,0.65768,0.31466,0.0275,0.00016
32,pendigits,0.5636837737078165,0.02869614479211852,0.16939936479254733,-0.5575713531610905,0.10921946966921636,0.00754,0.02812,0.04778,0.07842,0.14294,0.24382,0.23782,0.15222,0.05554,0.0058,0.69416,0.25522,0.0488,0.00182
37,diabetes,0.3340925040933966,0.018765882821548056,0.13698862296390915,0.4432188593609536,0.04230406765107775,0.02242,0.15068,0.26082,0.25962,0.18776,0.0837,0.02596,0.00724,0.00158,0.00022,0.67066,0.29356,0.03136,0.00442
44,spambase,0.2149491564503524,0.012737007024404065,0.1128583493783427,1.8808242891772147,6.29095474929899,0.0831,0.46102,0.28868,0.08782,0.06212,0.00794,0.0026,0.0021,0.00334,0.00128,0.77904,0.17936,0.02906,0.01254
54,vehicle,0.36527118233843053,0.02561125436309716,0.16003516602015058,0.5231363839117747,-0.18551909548944856,0.01652,0.1366,0.24204,0.22288,0.1761,0.1158,0.05954,0.02404,0.00546,0.00102,0.66524,0.29652,0.03532,0.00292
151,electricity,0.4478681083679762,0.02973822783331075,0.1724477539236471,0.027268839591049983,-0.5217372602259025,0.01978,0.06088,0.10386,0.23834,0.2048,0.13652,0.16752,0.05138,0.0163,0.00062,0.66016,0.30004,0.03972,8e-05
182,satimage,0.3635824642309522,0.03862118070007887,0.19652272311383961,0.5151841810305182,-0.3870879012130173,0.073,0.14168,0.22352,0.17778,0.13888,0.10482,0.074,0.04432,0.01904,0.00296,0.66242,0.29916,0.03804,0.00038
188,eucalyptus,0.4604697054328493,0.02165737155722318,0.14716443713487026,-0.24689691578494954,-0.375317344741978,0.00672,0.0441,0.10228,0.17622,0.24722,0.24468,0.13896,0.03714,0.0026,8e-05,0.66274,0.29728,0.03972,0.00026
300,isolet,0.5181841459088882,0.02097137941902536,0.1448149834065017,-0.04077071711513698,-0.24675282380708152,0.00076,0.01294,0.05654,0.13792,0.24358,0.25482,0.1856,0.08502,0.0206,0.00222,0.67398,0.28194,0.04334,0.00074
307,vowel,0.4303981984951645,0.015672942783525982,0.125191624254684,0.1685920170460309,0.1059552172288436,0.00322,0.02352,0.12016,0.27058,0.29986,0.19066,0.07284,0.01618,0.0026,0.00038,0.68544,0.27136,0.03916,0.00404
458,analcatdata_authorship,0.45284995200414224,0.019589370989619093,0.13996203410074853,0.04171555210185586,-0.21544602829807102,0.00246,0.03234,0.11068,0.21022,0.27154,0.22558,0.10852,0.03234,0.00578,0.00054,0.6723,0.28538,0.04088,0.00144
554,mnist_784,0.6385966459311881,0.012093334958381672,0.10996970018319442,-0.4046520948770492,0.8884778683027812,0.0003,0.00166,0.00364,0.01494,0.07818,0.24696,0.36458,0.22624,0.05956,0.00394,0.6993,0.25702,0.03722,0.00646
1049,pc4,0.2790467764357533,0.012202879148394343,0.1104666426954053,0.8934544104851385,2.9653224339715933,0.03048,0.21058,0.36624,0.2699,0.0974,0.01694,0.00346,0.00164,0.0024,0.00096,0.71064,0.2551,0.02682,0.00744
1050,pc3,0.2155163005496286,0.0070303460777386305,0.08384715903200675,0.878319117870417,6.7886259459766585,0.08532,0.34072,0.4386,0.1238,0.00866,0.00076,0.00102,0.0,2e-05,0.0011,0.70796,0.25808,0.02978,0.00418
1053,jm1,0.08298800410176398,0.0049420896659644374,0.0702999976242136,2.9404529794270955,20.952753377797894,0.7122,0.21788,0.06058,0.00586,0.00122,0.00088,0.00068,0.0,2e-05,0.00068,0.81952,0.1383,0.03214,0.01004
1063,kc2,0.08392367284206856,0.007726324152932995,0.08789951167630566,5.321382426511931,43.354422349047425,0.73274,0.22146,0.02316,0.00768,0.00656,0.0045,4e-05,2e-05,0.00012,0.00372,0.93628,0.03762,0.00834,0.01776
1067,kc1,0.11449810584859173,0.00990423443894623,0.09952002029213132,2.2200857601223682,8.12064642174211,0.58156,0.27224,0.08908,0.03364,0.01504,0.00646,0.0006,0.0003,0.0004,0.00068,0.81496,0.13474,0.02994,0.02036
1068,pc1,0.06721081835250504,0.00587992790188403,0.07668068793303846,5.422973147269265,46.346090308975306,0.82702,0.13384,0.02374,0.0087,0.00138,0.00016,0.00178,0.00184,0.00014,0.0014,0.91386,0.05534,0.01508,0.01572
1461,bank-marketing,0.3358070848308436,0.027038805003721765,0.16443480472126867,0.46763041813228173,-0.293453747867801,0.05562,0.17168,0.2246,0.2282,0.15224,0.0886,0.0567,0.02024,0.00188,0.00024,0.66324,0.29796,0.03774,0.00106
1462,banknote-authentication,0.3452071537235926,0.027084394980544258,0.16457337263526034,0.5936696634714503,0.06313934068811466,0.0405,0.1554,0.24534,0.22598,0.15678,0.09466,0.05166,0.02226,0.00584,0.00158,0.68228,0.278,0.03546,0.00426
1464,blood-transfusion-service-center,0.22087325743500952,0.02123900144310216,0.1457360677495525,1.3738897332962565,2.692618644953403,0.19224,0.35102,0.21824,0.12504,0.06622,0.02668,0.00858,0.00594,0.00454,0.0015,0.743,0.21306,0.02838,0.01556
1468,cnae-9,0.4173686454694195,0.012331557449007758,0.11104754589367456,0.535858057826414,0.5991648405406815,0.00036,0.01004,0.12664,0.33114,0.32098,0.15222,0.04224,0.0136,0.00258,0.0002,0.69774,0.25822,0.03618,0.00786
1475,first-order-theorem-proving,0.3653035116072659,0.040194103848033964,0.20048467235186326,0.4420233012927627,-0.8786923183350526,0.03692,0.23206,0.1841,0.16086,0.1093,0.10322,0.1086,0.05708,0.00726,0.0006,0.6095,0.37202,0.0184,8e-05
1478,har,0.3243788406111964,0.027514558992746223,0.16587513072412702,0.34864867499861885,-0.7925227303718319,0.05178,0.26954,0.16404,0.14358,0.20528,0.11718,0.03808,0.00832,0.00164,0.00056,0.62856,0.3503,0.01952,0.00162
1480,ilpd,0.3276134842266214,0.023228853324421452,0.1524101483642787,0.7833728452972628,0.5313094119106743,0.0277,0.18398,0.27506,0.23464,0.14192,0.07924,0.03732,0.01322,0.00594,0.00098,0.69196,0.26502,0.03432,0.0087
1485,madelon,0.39684296875031255,0.009269738013015503,0.09627947867025197,0.0888973413620703,0.09908470111409873,0.00082,0.0179,0.13854,0.3617,0.33968,0.1224,0.01752,0.00128,0.00012,4e-05,0.68464,0.2703,0.04184,0.00322
1486,nomao,0.34484548272931925,0.018340874816347,0.13542848598558208,0.9043666716399285,1.5611221856754023,0.01128,0.11196,0.27542,0.3119,0.17846,0.0666,0.02098,0.01418,0.00836,0.00086,0.72324,0.23354,0.02708,0.01614
1487,ozone-level-8hr,0.3758163159725116,0.019709405564089233,0.14039019041261122,0.7678677795969904,0.27529664243792684,0.0007,0.0658,0.27912,0.2817,0.18404,0.10766,0.05518,0.02026,0.0049,0.00064,0.68342,0.27268,0.0381,0.0058
1489,phoneme,0.440950018392962,0.024824149449365094,0.15755681340191255,-0.11772839002828132,-0.47593551690544356,0.013,0.0621,0.12458,0.19424,0.22754,0.21406,0.12358,0.03574,0.00478,0.00038,0.6594,0.30226,0.03804,0.0003
1494,qsar-biodeg,0.309203597538674,0.017582858161002923,0.13260037013901177,0.6652011063202302,0.29176732508023173,0.01868,0.21472,0.2739,0.2662,0.13622,0.0639,0.01822,0.00718,0.00086,0.00012,0.67706,0.28502,0.03058,0.00734
1497,wall-robot-navigation,0.5581789348994743,0.013926595297872352,0.11801099651249604,-0.3615565501058757,0.6083298101633741,0.00164,0.00374,0.01656,0.06728,0.20254,0.3362,0.26758,0.09074,0.013,0.00072,0.69778,0.25606,0.03996,0.0062
1501,semeion,0.6977375231459649,0.009394279712741963,0.0969240925298863,-0.8667235436631608,1.8091825259714218,0.0001,0.00038,0.00206,0.007,0.02628,0.11,0.3114,0.42394,0.11504,0.0038,0.70782,0.2508,0.03076,0.01062
1510,wdbc,0.272839634964595,0.022877963458602935,0.15125463119720645,1.0255005922288907,1.1289740201358267,0.08288,0.2986,0.25376,0.18022,0.10104,0.04664,0.02136,0.01104,0.00324,0.00122,0.70962,0.246,0.03238,0.012
1590,adult,0.23772633444923288,0.013865315412790092,0.11775107393476329,0.9149070321945965,1.3768420041768437,0.0983,0.32602,0.31342,0.17152,0.06378,0.0144,0.01036,0.00178,0.00038,4e-05,0.70496,0.25858,0.02334,0.01312
4134,Bioresponse,0.4957285793300769,0.018202099142805368,0.13491515534885384,0.1971904111903516,-0.210705364032294,0.00042,0.00768,0.0552,0.16904,0.2851,0.2708,0.13248,0.06354,0.01486,0.00088,0.70478,0.24944,0.04454,0.00124
4538,GesturePhaseSegmentationProcessed,0.19930379708550103,0.02080592168674997,0.144242579312594,1.3500813061631995,2.33426127624446,0.27274,0.32108,0.20864,0.10408,0.04732,0.02582,0.01302,0.0044,0.00192,0.00098,0.74032,0.2087,0.03636,0.01462
6332,cylinder-bands,0.5097469917830904,0.01673666912729472,0.1293702791497905,0.01985937766144409,-0.11583650102858956,0.00018,0.00514,0.0517,0.14838,0.25524,0.29926,0.17134,0.0547,0.01302,0.00104,0.6783,0.27652,0.04368,0.0015
23517,numerai28.6,0.42913108628348834,0.017331053635505987,0.13164745966218258,0.3116279939662618,-0.004427887077582238,0.00144,0.02738,0.13636,0.26996,0.28072,0.17974,0.07734,0.02206,0.00444,0.00056,0.67848,0.27896,0.03942,0.00314
40499,texture,0.21072187052438932,0.014628951430044477,0.12095020227368153,0.8716666325685805,0.5695147573341246,0.17916,0.37004,0.22506,0.14684,0.05526,0.01916,0.00386,0.00034,0.00022,6e-05,0.68766,0.26896,0.0361,0.00728
40701,churn,0.42969430335764736,0.017169055878420384,0.13103074401994513,0.08420483589582774,-0.22731282275517373,0.00284,0.03356,0.13132,0.2495,0.2856,0.19392,0.0836,0.01758,0.00196,0.00012,0.67172,0.28752,0.03938,0.00138
40923,Devnagari-Script,0.6007805419715304,0.011961728972416829,0.1093696894592685,-0.24516096533077972,0.3047979808500392,0.00018,0.00072,0.00534,0.03124,0.13622,0.31004,0.33524,0.15294,0.02652,0.00156,0.68892,0.2666,0.0401,0.00438
40927,CIFAR_10,0.32775458402725083,0.01381130888260503,0.11752152518838849,0.7083294275439773,0.8279803361645368,0.00712,0.11372,0.3287,0.30878,0.15804,0.05938,0.01874,0.0043,0.00092,0.0003,0.70066,0.25542,0.03668,0.00724
40966,MiceProtein,0.3874470646885225,0.01343917885944404,0.11592747241031368,0.3207480463065614,0.6573283534664327,0.00704,0.03198,0.1769,0.35194,0.27732,0.1119,0.03396,0.00734,0.00136,0.00026,0.70606,0.24514,0.0424,0.0064
40978,Internet-Advertisements,0.17645461892845124,0.025204383782775758,0.15875888568132418,1.7333028362365857,3.9557274429935685,0.35376,0.35474,0.12008,0.05776,0.0569,0.0423,0.00276,0.00146,0.00536,0.00488,0.75944,0.18178,0.04574,0.01304
40979,mfeat-pixel,0.6417380511166263,0.01925665534944099,0.138768351396999,-0.6083062310826849,0.6707406952983854,0.0007,0.005,0.0147,0.03508,0.08618,0.20212,0.30034,0.24136,0.10038,0.01414,0.70488,0.24852,0.03844,0.00816
40982,steel-plates-fault,0.47768616435477057,0.018308630334167516,0.13530938745766133,-0.6506129945666614,0.37429248161103956,0.01156,0.02584,0.07268,0.14372,0.2566,0.31032,0.15832,0.02012,0.0004,0.00044,0.69166,0.26416,0.03532,0.00886
40983,wilt,0.1131440529382916,0.00412562085119077,0.0642309960314393,2.238744708750842,14.56375706699891,0.47996,0.44352,0.06174,0.01032,0.0034,0.0006,6e-05,2e-05,0.0001,0.00028,0.76138,0.20492,0.01964,0.01406
40984,segment,0.41130694713169963,0.05119877855177459,0.2262714709188381,0.5502868466588827,-0.4190606794593754,0.05856,0.13116,0.1545,0.18656,0.1832,0.09722,0.0427,0.04944,0.07864,0.01802,0.66116,0.29548,0.04336,0.0
40994,climate-model-simulation-crashes,0.5090826271233158,0.014676555606682093,0.12114683490162709,-0.07017091946198936,-0.007827763174977242,0.0005,0.0057,0.03868,0.1396,0.27838,0.31032,0.17122,0.04824,0.00698,0.00038,0.68108,0.2729,0.04358,0.00244
40996,Fashion-MNIST,0.47920883741938464,0.020678604588858722,0.1438005722827928,-0.09840592122054637,-0.44082218475126567,0.00164,0.0239,0.09576,0.17694,0.24096,0.2477,0.15764,0.0482,0.00694,0.00032,0.6581,0.30498,0.0365,0.00042
41027,jungle_chess_2pcs_raw_endgame_complete,0.5005393993306368,0.020483880126539598,0.14312190652216591,-0.27659954539363146,-0.09785639994502349,0.00364,0.02218,0.06608,0.1409,0.2432,0.26948,0.1827,0.06206,0.00932,0.00044,0.6819,0.27208,0.04444,0.00158
